RunNumL,SetNumL,BattleNumL,FirstStimL,SecondStimL,ConfidenceL,OutcomeL,OutcomeNumL,ToneL,RunNumA,SetNumA,BattleNumA,FirstStimA,SecondStimA,ConfidenceA,OutcomeA,OutcomeNumA,ToneA,RunNumH,SetNumH,BattleNumH,FirstStimH,SecondStimH,ConfidenceH,OutcomeH,OutcomeNumH,ToneH,FullLoop.thisRepN,FullLoop.thisTrialN,FullLoop.thisN,FullLoop.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,loop1.thisRepN,loop1.thisTrialN,loop1.thisN,loop1.thisIndex,loopA.thisRepN,loopA.thisTrialN,loopA.thisN,loopA.thisIndex,loop2.thisRepN,loop2.thisTrialN,loop2.thisN,loop2.thisIndex,loopH.thisRepN,loopH.thisTrialN,loopH.thisN,loopH.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trigger_image.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,wait.stopped,firststim_img_loop1.started,isi_conf_stim1_loop1.started,conf_img_stim1_loop1.started,conf_resp_stim1_loop1.started,conf_resp_stim1_loop1.keys,conf_resp_stim1_loop1.rt,isi_stim_1,isi_stim_loop1.started,isi_stim_loop1.stopped,secondstim_img_loop1.started,isi_conf_stim2_loop1.started,conf_img_stim2_loop1.started,conf_resp_stim2_loop1.started,conf_resp_stim2_loop1.keys,conf_resp_stim2_loop1.rt,isi_outcome.started,outcome_img_loop1.started,Tone_loop1.started,Tone_loop1.stopped,jitter_iti_1,iti_loop1.started,iti_loop1.stopped,secondstim_img_loop1.stopped,firststim_img_loop1.stopped,firststim_img_loop2.started,isi_conf_stim1_loop2.started,conf_img_stim1_loop2.started,conf_resp_stim1_loop2.started,conf_resp_stim1_loop2.keys,conf_resp_stim1_loop2.rt,isi_stim_2,isi_stim_loop2.started,isi_stim_loop2.stopped,secondstim_img_loop2.started,isi_conf_loop2.started,conf_img_stim2_loop2.started,conf_resp_stim2_loop2.started,conf_resp_stim2_loop2.keys,conf_resp_stim2_loop2.rt,outcome_image_loop2.started,Tone_loop2.started,Tone_loop2.stopped,jitter_iti_2,iti_loop2.started,iti_loop2.stopped,firststim_img_loop2.stopped,secondstim_img_loop2.stopped,outcome_image_loop2.stopped,firststim_img_loop3.started,isi_conf_stim1_loop3.started,conf_img_stim1_loop3.started,conf_resp_stim1_loop3.started,conf_resp_stim1_loop3.keys,conf_resp_stim1_loop3.rt,isi_stim_3,isi_stim_loop3.started,isi_stim_loop3.stopped,secondstim_img_loop3.started,isi_conf_stim2_loop3.started,conf_img_stim2_loop3.started,conf_resp_stim2_loop3.started,conf_resp_stim2_loop3.keys,conf_resp_stim2_loop3.rt,outcome_img_loop3.started,Tone_loop3.started,Tone_loop3.stopped,jitter_iti_3,iti_loop3.started,iti_loop3.stopped,firststim_img_loop3.stopped,secondstim_img_loop3.stopped,outcome_img_loop3.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.665759082883596,19.665759082883596,t,5.146643666084856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,12,img/Agent_LS.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,24.842978541040793,29.85987279098481,29.85987279098481,30.85907341586426,31.123991374857724,31.123991374857724,['c'],[1.0758920409716666],1.0,32.22589370794594,33.22923116595484,33.22923116595484,34.22557516605593,34.476896041072905,34.476896041072905,['c'],[0.40185858285985887],34.91252712486312,35.22120349993929,35.359282345534304,36.659686707891524,2.0,36.67654599994421,38.67801370797679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,3,img/Agent_LM.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,38.67801370797679,39.67612912505865,39.92574383295141,39.92574383295141,['b'],[1.0065048329997808],1.0,40.96027841605246,41.960118083050475,41.960118083050475,42.97626695805229,43.2267138750758,43.2267138750758,['c'],[1.2931045407894999],44.54363558301702,44.829519249964505,44.975866928487086,46.27584654092789,1.0,46.30928995786235,47.31113116606139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,18,img/Agent_LW.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,47.31113116606139,48.30961687490344,48.559548791032284,48.559548791032284,['c'],[0.3254281661938876],2.0,48.908835040871054,50.91103041591123,50.91103041591123,51.92611899995245,52.17590487492271,52.17590487492271,['a'],[0.2897098739631474],52.49327291594818,52.760532750049606,52.9264833035646,54.22610891587101,0.5,54.242834999924526,54.743536832975224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,7,img/Agent_LM.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,54.743536832975224,55.74288887507282,55.99263554089703,55.99263554089703,['c'],[0.18834833288565278],2.0,56.20968983299099,58.21083916607313,58.21083916607313,59.2100531659089,59.45949191600084,59.45949191600084,['b'],[0.5626410830300301],60.04263533302583,60.31745491595939,60.476376262516716,61.77610483299941,2.0,61.809441457968205,63.81035187491216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,24,img/Agent_LW.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,23,,,,,,,,,,,,,,,,,,,,,,,63.81035187491216,64.82614487502724,65.05987733299844,65.05987733299844,['b'],[1.0426997081376612],0.5,66.1260479579214,66.62697237497196,66.62697237497196,67.62668054085225,67.8761362079531,67.8761362079531,['b'],[0.40226204111240804],68.30960829090327,68.56649641599506,68.74346022054087,70.04285195795819,1.5,70.05941104097292,71.56035987497307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,23,img/Agent_LW.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,71.56035987497307,72.5598990409635,72.80986362486146,72.80986362486146,['b'],[0.44975362392142415],0.5,73.29336229106411,73.79445483302698,73.79445483302698,74.80994620802812,75.05949612497352,75.05949612497352,['a'],[0.4499432910233736],75.52679987507872,75.80019270791672,75.96081697035115,77.25981616601348,1.5,77.29283987497911,78.79402583301999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,15,img/Agent_LS.png,img/LM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,14,,,,,,,,,,,,,,,,,,,,,,,78.79402583301999,79.8097761659883,80.0595633329358,80.0595633329358,['c'],[0.09654195699840784],0.5,80.17603304097429,80.69086845801212,80.69086845801212,81.67625987506472,81.92607858288102,81.92607858288102,['b'],[0.7822751661296934],82.7268948329147,82.99971391586587,83.15962659546639,84.45982170803472,2.0,84.49289579107426,86.49412087490782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,21,img/Agent_LW.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,20,,,,,,,,,,,,,,,,,,,,,,,86.49412087490782,87.49274566606618,87.74305174988694,87.74305174988694,['b'],[0.2571675411891192],0.5,88.0260438749101,88.52666887501255,88.52666887501255,89.52637237496674,89.77637212490663,89.77637212490663,['c'],[0.24354833317920566],90.04355483292602,90.31635795789771,90.47743930344004,91.79313162504695,1.5,91.8094158328604,93.31033437489532,89.52637237496674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,17,img/Agent_LW.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,93.31033437489532,94.30995499994606,94.55972587503493,94.55972587503493,['b'],[0.3446662079077214],1.5,94.92685645795427,96.42648712499067,96.42648712499067,97.42625991604291,97.69269179087132,97.69269179087132,['b'],[1.337710291147232],99.06048412504606,99.32722441595979,99.49301192841958,100.79294079099782,0.5,100.82640816597268,101.32707729097456,97.42625991604291,94.30995499994606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,5,img/Agent_LM.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,101.32707729097456,102.34292329102755,102.57616062485613,102.57616062485613,['b'],[0.2647549989633262],0.5,102.85921899997629,103.36033733305521,103.36033733305521,104.3595769579988,104.62618745793588,104.62618745793588,['c'],[0.2946966658346355],104.94310724991374,105.21645333291963,105.37646967850159,106.67627870803699,2.0,106.70984595804475,108.71041916590184,104.3595769579988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,1,img/Agent_LM.png,img/HM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,108.71041916590184,109.70925195794553,109.97628133301623,109.97628133301623,['b'],[0.29452200001105666],1.5,110.29363849991933,111.79356091585942,111.79356091585942,112.79314508289099,113.05982987489551,113.05982987489551,['b'],[0.3422272908501327],113.42696079099551,113.67741062492132,113.85980759540107,115.15963537502103,2.0,115.17653424991295,117.1769583330024,112.79314508289099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,20,img/Agent_LW.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,19,,,,,,,,,,,,,,,,,,,,,,,117.1769583330024,118.17606787499972,118.42642499995418,118.42642499995418,['a'],[0.5689642908982933],0.5,119.02590695791878,119.52672333293594,119.52672333293594,120.52627074997872,120.79298595804721,120.79298595804721,['c'],[0.24091429100371897],121.05901808291674,121.33308295789175,121.49301105344202,122.79333600006066,2.0,122.82617779099382,124.82662974996492,120.52627074997872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,6,img/Agent_LM.png,img/HS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,124.82662974996492,125.82689016591758,126.07603195798583,126.07603195798583,['b'],[0.31432420713827014],1.0,126.40994912502356,127.40991012495942,127.40991012495942,128.40953875007108,128.67616824992,128.67616824992,['b'],[0.4786589990835637],129.17581166606396,129.4497262078803,129.60947688741143,130.9096012909431,1.0,130.9432740409393,131.94351450004615,128.40953875007108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,14,img/Agent_LS.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,131.94351450004615,132.94276291597635,133.2096506250091,133.2096506250091,['c'],[0.08640441601164639],0.5,133.3264734579716,133.82720374991186,133.82720374991186,134.84315037494525,135.09285133285448,135.09285133285448,['c'],[0.2554349990095943],135.37684591603465,135.6329643749632,135.80983238739427,137.10959833301604,0.5,137.12646004091948,137.62694512493908,,132.94276291597635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,19,img/Agent_LW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,137.62694512493908,138.6268842909485,138.87608754099347,138.87608754099347,['b'],[0.35848512407392263],1.0,139.25980687490664,140.26034108293243,140.26034108293243,141.25979762501083,141.52608149987645,141.52608149987645,['a'],[0.06470541609451175],141.6099578749854,141.87740129092708,142.0429128455231,143.34279370796867,1.0,143.37635062495247,144.37670583301224,141.25979762501083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,8,img/Agent_LM.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,144.37670583301224,145.37652374990284,145.64309154101647,145.64309154101647,['b'],[0.33184124901890755],2.0,145.99253099993803,147.99408929096535,147.99408929096535,149.00933729088865,149.25936754094437,149.25936754094437,['b'],[0.4286612079013139],149.7093989159912,149.9829314579256,150.14338392836507,151.4432941658888,1.0,151.47660112497397,152.47691649990156,,145.37652374990284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,16,img/Agent_LS.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,,152.47691649990156,153.4763552909717,153.74282662500627,153.74282662500627,['c'],[1.0318897489923984],1.5,154.7935521248728,156.29331995802931,156.29331995802931,157.29284870787524,157.5425394999329,157.5425394999329,['c'],[0.28083008294925094],157.8433737498708,158.0997929580044,158.27640630353707,159.57658345787786,1.5,159.59292333293706,161.09352770796977,,153.4763552909717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,11,img/Agent_LS.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,10,,,,,,,,,,,,,,,,,,,,,,,161.09352770796977,162.0926012499258,162.35929929092526,162.35929929092526,['c'],[0.2777836660388857],0.5,162.6601887079887,163.17646212503314,163.17646212503314,164.17599879088812,164.4426716249436,164.4426716249436,['c'],[0.3252452490851283],164.79251954099163,165.06677579088137,165.22580801255535,166.5263036249671,1.5,166.55953545798548,168.06039920798503,,162.0926012499258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,10,img/Agent_LS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,,168.06039920798503,169.07633141591214,169.3259625409264,169.3259625409264,['c'],[0.22924687410704792],1.0,169.57677662489004,170.57652533287182,170.57652533287182,171.57617804105394,171.82604362489656,171.82604362489656,['c'],[0.42927820701152086],172.27670008293353,172.54989312496036,172.70971372050698,174.0098602909129,2.0,174.04284729086794,176.04294954100624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,13,img/Agent_LS.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,12,,,,,,,,,,,,,,,,,,,,,,,176.04294954100624,177.04249312495813,177.29298029094934,177.29298029094934,['c'],[0.25896479096263647],1.5,177.5750923329033,179.07715895795263,179.07715895795263,180.0759876249358,180.34264441602863,180.34264441602863,['c'],[0.6541987909004092],181.02574779093266,181.29969358304515,181.45964284546207,182.75950695807114,1.5,182.79303024988621,184.29339020792395,180.0759876249358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,4,img/Agent_LM.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,3,,,,,,,,,,,,,,,,,,,,,,,184.29339020792395,185.29277654085308,185.54261408303864,185.54261408303864,['a'],[0.3759005831088871],0.5,185.9423035408836,186.44312908290885,186.44312908290885,187.44272804097272,187.70967158302665,187.70967158302665,['c'],[0.2650668330024928],187.99301716592163,188.2664163329173,188.4263708454324,189.72666804096662,0.5,189.75978591595776,190.26003300002776,187.44272804097272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,9,img/Agent_LS.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21,21,8,,,,,,,,,,,,,,,,,,,,,,,190.26003300002776,191.25945841590874,191.50935970805585,191.50935970805585,['c'],[0.2774161659181118],1.0,191.8096934580244,192.81024791602977,192.81024791602977,193.80934949987568,194.0760737909004,194.0760737909004,['c'],[0.27281670714728534],194.3769209999591,194.6441832499113,194.80920447038952,196.10939145786688,1.5,196.14290774986148,197.6435240409337,193.80934949987568,191.25945841590874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,2,img/Agent_LM.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22,22,1,,,,,,,,,,,,,,,,,,,,,,,197.6435240409337,198.64211483299732,198.90913391602226,198.90913391602226,['c'],[0.13059591595083475],0.5,199.06030558305793,199.57634983304888,199.57634983304888,200.57638366590254,200.84272637497634,200.84272637497634,['a'],[0.25606083287857473],201.12644737493247,201.393345749937,201.55960292837116,202.8595786660444,1.5,202.89269920787774,204.3938667080365,200.57638366590254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
1,1,22,img/Agent_LW.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23,23,21,,,,,,,,,,,,,,,,,,,,,,,204.3938667080365,205.3929281658493,205.64269674988464,205.64269674988464,['b'],[0.48875004099681973],1.0,206.1593652078882,207.160165540874,207.160165540874,208.15930895786732,208.4132189580705,208.4132189580705,['c'],[0.26156962383538485],208.6930249580182,208.96990583301522,209.12644538751337,210.42596087488346,2.0,210.4595702078659,212.47107370803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
,,,,,,,,,1,1,59,img/Agent_AS.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.67616208293475,,,,,,,,,212.47107370803133,213.47602258296683,213.70976374996826,213.70976374996826,['a'],[1.3434951659291983],1.0,215.07596212485805,216.077581374906,216.077581374906,217.09300812496804,217.3284457079135,217.3284457079135,['a'],[0.3248689160682261],217.94574995804578,218.10978934543672,219.4094095409382,1.0,219.4433703329414,220.44355616602115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
,,,,,,,,,1,1,61,img/Agent_AS.png,img/HW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.87604779098183,,,,,,,,,220.44355616602115,221.44277454097755,221.69300620793365,221.69300620793365,['b'],[0.5900379570666701],1.0,222.30931070796214,223.31067899987102,223.31067899987102,224.32611554092728,224.57618075003847,224.57618075003847,['a'],[0.2679664990864694],225.12768437503837,225.30951747044455,226.60926195792854,1.0,226.64266550005414,227.6447830828838,221.44277454097755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,001,2023-12-10_16h27.50.007,Gen_Run1_Tone,2023.1.0,59.94736617461624,
