3.5208 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
489.2945 	DATA 	Keypress: lshift
489.2946 	DATA 	Keypress: t
490.1456 	DATA 	Keypress: c
490.8961 	DATA 	Keypress: lshift
490.8962 	DATA 	Keypress: t
492.4814 	DATA 	Keypress: lshift
492.4815 	DATA 	Keypress: t
493.2978 	DATA 	Keypress: lshift
493.2979 	DATA 	Keypress: b
494.0817 	DATA 	Keypress: lshift
494.0818 	DATA 	Keypress: t
495.6846 	DATA 	Keypress: lshift
495.6847 	DATA 	Keypress: t
497.2839 	DATA 	Keypress: lshift
497.2840 	DATA 	Keypress: t
498.4364 	DATA 	Keypress: c
498.7020 	DATA 	Keypress: lshift
498.7021 	DATA 	Keypress: a
498.8859 	DATA 	Keypress: lshift
498.8860 	DATA 	Keypress: t
500.4861 	DATA 	Keypress: lshift
500.4862 	DATA 	Keypress: t
501.3529 	DATA 	Keypress: c
502.0970 	DATA 	Keypress: lshift
502.0972 	DATA 	Keypress: t
503.6884 	DATA 	Keypress: lshift
503.6885 	DATA 	Keypress: t
505.2891 	DATA 	Keypress: lshift
505.2892 	DATA 	Keypress: t
506.8902 	DATA 	Keypress: lshift
506.8904 	DATA 	Keypress: t
507.0575 	DATA 	Keypress: lshift
507.0576 	DATA 	Keypress: a
508.4912 	DATA 	Keypress: lshift
508.4913 	DATA 	Keypress: t
509.5429 	DATA 	Keypress: lshift
509.5431 	DATA 	Keypress: b
510.0938 	DATA 	Keypress: lshift
510.0940 	DATA 	Keypress: t
511.6946 	DATA 	Keypress: lshift
511.6947 	DATA 	Keypress: t
513.2950 	DATA 	Keypress: lshift
513.2951 	DATA 	Keypress: t
514.8979 	DATA 	Keypress: lshift
514.8981 	DATA 	Keypress: t
515.0493 	DATA 	Keypress: c
516.4826 	DATA 	Keypress: lshift
516.4827 	DATA 	Keypress: t
518.0822 	DATA 	Keypress: lshift
518.0823 	DATA 	Keypress: t
519.3524 	DATA 	Keypress: a
519.6834 	DATA 	Keypress: lshift
519.6835 	DATA 	Keypress: t
521.2845 	DATA 	Keypress: lshift
521.2846 	DATA 	Keypress: t
522.8853 	DATA 	Keypress: lshift
522.8854 	DATA 	Keypress: t
524.1366 	DATA 	Keypress: c
524.4866 	DATA 	Keypress: lshift
524.4867 	DATA 	Keypress: t
526.0875 	DATA 	Keypress: lshift
526.0876 	DATA 	Keypress: t
527.6884 	DATA 	Keypress: lshift
527.6885 	DATA 	Keypress: t
527.8285 	DATA 	Keypress: b
529.2898 	DATA 	Keypress: lshift
529.2899 	DATA 	Keypress: t
530.8927 	DATA 	Keypress: lshift
530.8929 	DATA 	Keypress: t
532.4928 	DATA 	Keypress: lshift
532.4930 	DATA 	Keypress: t
533.5935 	DATA 	Keypress: lshift
533.5936 	DATA 	Keypress: b
534.1043 	DATA 	Keypress: lshift
534.1045 	DATA 	Keypress: t
535.4782 	DATA 	Keypress: lshift
535.4783 	DATA 	Keypress: c
535.6949 	DATA 	Keypress: lshift
535.6950 	DATA 	Keypress: t
537.2961 	DATA 	Keypress: lshift
537.2962 	DATA 	Keypress: t
538.8986 	DATA 	Keypress: lshift
538.8988 	DATA 	Keypress: t
540.1481 	DATA 	Keypress: c
540.4815 	DATA 	Keypress: lshift
540.4816 	DATA 	Keypress: t
542.0826 	DATA 	Keypress: lshift
542.0827 	DATA 	Keypress: t
543.2171 	DATA 	Keypress: b
543.6837 	DATA 	Keypress: lshift
543.6838 	DATA 	Keypress: t
545.2849 	DATA 	Keypress: lshift
545.2850 	DATA 	Keypress: t
546.8855 	DATA 	Keypress: lshift
546.8856 	DATA 	Keypress: t
548.2042 	DATA 	Keypress: c
548.4870 	DATA 	Keypress: lshift
548.4871 	DATA 	Keypress: t
550.0876 	DATA 	Keypress: lshift
550.0877 	DATA 	Keypress: t
551.6566 	DATA 	Keypress: lshift
551.6567 	DATA 	Keypress: a
551.6894 	DATA 	Keypress: lshift
551.6895 	DATA 	Keypress: t
553.2917 	DATA 	Keypress: lshift
553.2919 	DATA 	Keypress: t
554.8941 	DATA 	Keypress: lshift
554.8943 	DATA 	Keypress: t
556.4943 	DATA 	Keypress: lshift
556.4945 	DATA 	Keypress: t
557.2773 	DATA 	Keypress: c
558.0949 	DATA 	Keypress: lshift
558.0951 	DATA 	Keypress: t
559.6623 	DATA 	Keypress: lshift
559.6624 	DATA 	Keypress: c
559.6955 	DATA 	Keypress: lshift
559.6956 	DATA 	Keypress: t
561.2978 	DATA 	Keypress: lshift
561.2980 	DATA 	Keypress: t
562.8814 	DATA 	Keypress: lshift
562.8815 	DATA 	Keypress: t
563.5983 	DATA 	Keypress: lshift
563.5984 	DATA 	Keypress: b
564.4814 	DATA 	Keypress: lshift
564.4816 	DATA 	Keypress: t
565.6494 	DATA 	Keypress: lshift
565.6495 	DATA 	Keypress: c
566.0835 	DATA 	Keypress: lshift
566.0836 	DATA 	Keypress: t
567.6844 	DATA 	Keypress: lshift
567.6845 	DATA 	Keypress: t
569.2852 	DATA 	Keypress: lshift
569.2853 	DATA 	Keypress: t
570.8860 	DATA 	Keypress: lshift
570.8861 	DATA 	Keypress: t
571.4730 	DATA 	Keypress: lshift
571.4731 	DATA 	Keypress: b
572.4874 	DATA 	Keypress: lshift
572.4875 	DATA 	Keypress: t
573.9223 	DATA 	Keypress: c
574.0888 	DATA 	Keypress: lshift
574.0889 	DATA 	Keypress: t
575.6902 	DATA 	Keypress: lshift
575.6903 	DATA 	Keypress: t
577.2918 	DATA 	Keypress: lshift
577.2920 	DATA 	Keypress: t
578.8928 	DATA 	Keypress: lshift
578.8930 	DATA 	Keypress: t
579.4623 	DATA 	Keypress: c
580.4831 	DATA 	Keypress: lshift
580.4832 	DATA 	Keypress: t
582.0941 	DATA 	Keypress: lshift
582.0942 	DATA 	Keypress: t
582.1281 	DATA 	Keypress: lshift
582.1282 	DATA 	Keypress: a
583.6954 	DATA 	Keypress: lshift
583.6955 	DATA 	Keypress: t
585.2812 	DATA 	Keypress: lshift
585.2813 	DATA 	Keypress: t
586.8810 	DATA 	Keypress: lshift
586.8811 	DATA 	Keypress: t
587.0653 	DATA 	Keypress: lshift
587.0654 	DATA 	Keypress: b
587.9838 	DATA 	Keypress: lshift
587.9840 	DATA 	Keypress: b
588.4843 	DATA 	Keypress: lshift
588.4844 	DATA 	Keypress: t
590.0835 	DATA 	Keypress: lshift
590.0836 	DATA 	Keypress: t
591.6844 	DATA 	Keypress: lshift
591.6845 	DATA 	Keypress: t
592.4194 	DATA 	Keypress: lshift
592.4195 	DATA 	Keypress: b
593.2855 	DATA 	Keypress: lshift
593.2856 	DATA 	Keypress: t
594.8869 	DATA 	Keypress: lshift
594.8870 	DATA 	Keypress: t
596.4874 	DATA 	Keypress: lshift
596.4875 	DATA 	Keypress: t
597.9064 	DATA 	Keypress: lshift
597.9065 	DATA 	Keypress: b
598.0893 	DATA 	Keypress: lshift
598.0894 	DATA 	Keypress: t
599.6902 	DATA 	Keypress: lshift
599.6903 	DATA 	Keypress: t
600.4167 	DATA 	Keypress: b
601.2911 	DATA 	Keypress: lshift
601.2911 	DATA 	Keypress: t
602.8925 	DATA 	Keypress: lshift
602.8926 	DATA 	Keypress: t
604.4938 	DATA 	Keypress: lshift
604.4939 	DATA 	Keypress: t
605.7952 	DATA 	Keypress: c
606.0953 	DATA 	Keypress: lshift
606.0954 	DATA 	Keypress: t
607.6802 	DATA 	Keypress: lshift
607.6803 	DATA 	Keypress: t
608.7966 	DATA 	Keypress: lshift
608.7967 	DATA 	Keypress: a
609.2805 	DATA 	Keypress: lshift
609.2806 	DATA 	Keypress: t
610.8826 	DATA 	Keypress: lshift
610.8827 	DATA 	Keypress: t
612.4827 	DATA 	Keypress: lshift
612.4828 	DATA 	Keypress: t
614.0840 	DATA 	Keypress: lshift
614.0841 	DATA 	Keypress: t
614.3038 	DATA 	Keypress: c
615.6849 	DATA 	Keypress: lshift
615.6850 	DATA 	Keypress: t
616.9550 	DATA 	Keypress: b
617.2857 	DATA 	Keypress: lshift
617.2858 	DATA 	Keypress: t
618.8874 	DATA 	Keypress: lshift
618.8875 	DATA 	Keypress: t
620.4883 	DATA 	Keypress: lshift
620.4884 	DATA 	Keypress: t
621.4252 	DATA 	Keypress: lshift
621.4254 	DATA 	Keypress: b
622.0904 	DATA 	Keypress: lshift
622.0905 	DATA 	Keypress: t
623.6916 	DATA 	Keypress: lshift
623.6918 	DATA 	Keypress: t
625.2931 	DATA 	Keypress: lshift
625.2933 	DATA 	Keypress: t
625.7268 	DATA 	Keypress: lshift
625.7269 	DATA 	Keypress: c
626.8931 	DATA 	Keypress: lshift
626.8932 	DATA 	Keypress: t
628.4943 	DATA 	Keypress: lshift
628.4944 	DATA 	Keypress: t
630.0802 	DATA 	Keypress: lshift
630.0803 	DATA 	Keypress: t
630.7470 	DATA 	Keypress: c
631.6801 	DATA 	Keypress: lshift
631.6802 	DATA 	Keypress: t
633.2807 	DATA 	Keypress: lshift
633.2808 	DATA 	Keypress: t
634.8826 	DATA 	Keypress: lshift
634.8827 	DATA 	Keypress: t
635.1163 	DATA 	Keypress: c
636.4832 	DATA 	Keypress: lshift
636.4833 	DATA 	Keypress: t
638.0848 	DATA 	Keypress: lshift
638.0849 	DATA 	Keypress: t
639.6853 	DATA 	Keypress: lshift
639.6854 	DATA 	Keypress: t
641.2865 	DATA 	Keypress: lshift
641.2866 	DATA 	Keypress: t
641.4733 	DATA 	Keypress: c
642.8877 	DATA 	Keypress: lshift
642.8878 	DATA 	Keypress: t
643.9893 	DATA 	Keypress: a
644.4891 	DATA 	Keypress: lshift
644.4892 	DATA 	Keypress: t
646.0919 	DATA 	Keypress: lshift
646.0921 	DATA 	Keypress: t
647.6922 	DATA 	Keypress: lshift
647.6924 	DATA 	Keypress: t
648.3115 	DATA 	Keypress: c
649.2946 	DATA 	Keypress: lshift
649.2949 	DATA 	Keypress: t
650.8942 	DATA 	Keypress: lshift
650.8943 	DATA 	Keypress: t
651.5948 	DATA 	Keypress: a
652.4966 	DATA 	Keypress: lshift
652.4968 	DATA 	Keypress: t
654.0807 	DATA 	Keypress: lshift
654.0808 	DATA 	Keypress: t
655.6812 	DATA 	Keypress: lshift
655.6813 	DATA 	Keypress: t
655.7330 	DATA 	Keypress: c
656.3491 	DATA 	Keypress: a
