RunNum,SetNum,BattleNum,FirstStim,SecondStim,Outcome,OutcomeNum,Tone,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,trigger.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_image.started,firststim_resp.started,firststim_resp.keys,firststim_resp.rt,isi_stim,isi_stim.started,isi_stim.stopped,secondstim_image.started,secondstim_resp.started,secondstim_resp.keys,secondstim_resp.rt,isi_outcome,isi_outcome.started,isi_outcome.stopped,outcome_image.started,tone.started,tone.stopped,jitter_iti,iti.started,iti.stopped,outcome_image.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
4,1,11,img/cat.png,img/gun.png,img/won.png,1,img/Silent.wav,0,21,21,2,,,,,,181.2618167399196,181.2618167399196,a,0.8564244727604091,0.5,182.14358861162327,182.6449503885815,182.6449503885815,182.6449503885815,a,0.5935092089930549,0.25,183.26124785130378,183.55462425330188,183.55462425330188,183.69504401343875,185.0035578290699,1.0,185.03018664941192,186.03282572352327,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,3,28,img/lion.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,22,22,32,,,,,,186.03282572352327,186.03282572352327,a,2.134460225701332,1.0,188.19970633962657,189.20109073002823,189.20109073002823,189.20109073002823,a,0.5583553089527413,0.25,189.78266721696127,190.07373336248565,190.07373336248565,190.216317459126,191.52268286701292,2.0,191.5362898282474,193.55297589872498,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,7,7,img/gun.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,23,23,28,,,,,,193.55297589872498,193.55297589872498,a,0.731284064007923,0.5,194.3025494456524,194.80511015525553,194.80511015525553,194.80511015525553,a,0.5963869318366051,0.25,195.42028548533563,195.67355239903554,195.67355239903554,195.85370219871402,197.15470355632715,1.0,197.17132164468057,198.17352637229487,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,5,37,img/fist.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,24,24,7,,,,,,198.17352637229487,198.17352637229487,c,1.1309817566070706,1.0,199.3243959043175,200.3253522060113,200.3253522060113,200.3253522060113,c,1.6830451580462977,0.25,202.02624112274498,202.27701289125253,202.27701289125253,202.4750963341212,203.7758030075347,2.0,203.79262049123645,205.79653188458178,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,4,33,img/grizzly.png,img/fist.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,25,25,19,,,,,,205.79653188458178,205.79653188458178,c,0.6908596958965063,1.0,206.51120212685782,207.51295515696984,207.51295515696984,207.51295515696984,c,1.0603872367646545,0.25,208.59756509994622,208.8478550198488,208.8478550198488,209.04620754695497,210.34727603348438,2.0,210.34727603348438,212.34996004973073,210.34727603348438,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,8,40,img/grenade.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,26,26,16,,,,,,212.34996004973073,212.34996004973073,a,0.6753236335935071,1.0,213.0494850561954,214.05209824582562,214.05209824582562,214.05209824582562,a,0.7421569466823712,0.25,214.81735462835059,215.06902296515182,215.06902296515182,215.25083022168837,216.5516222283477,2.0,216.56863711646292,218.57095107075293,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,6,6,img/stick.png,img/grizzly.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,27,27,37,,,,,,218.57095107075293,218.57095107075293,c,1.0202339440584183,0.5,219.6208363401238,220.12302300555166,220.12302300555166,220.12302300555166,c,1.0861584576778114,0.25,221.23851165093947,221.49070791632403,221.49070791632403,221.67232715524733,222.97313708194997,0.5,222.9896840591682,223.49203342664987,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,5,13,img/fist.png,img/cat.png,img/won.png,1,img/Silent.wav,0,28,28,4,,,,,,223.49203342664987,223.49203342664987,c,0.5782183377305046,0.5,224.0906802683603,224.5928990759421,224.5928990759421,224.5928990759421,a,0.5077063067583367,0.25,225.12460366240703,225.42202258657198,225.42202258657198,225.55830026906915,226.86257159814704,1.5,226.87661660346203,228.37899669096805,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,1,12,img/cat.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,29,29,1,,,,,,228.37899669096805,228.37899669096805,a,0.5956337234238163,2.0,228.993991114432,230.99664668634068,230.99664668634068,230.99664668634068,a,0.5469983022194356,0.25,231.56249880883843,231.8536167232087,231.8536167232087,231.99638912198134,233.30250421899837,2.0,233.31593169574626,235.31751405936666,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,8,16,img/grenade.png,img/cat.png,img/won.png,1,img/Silent.wav,0,30,30,13,,,,,,235.31751405936666,235.31751405936666,a,0.6550529962405562,1.0,235.99906531604938,237.00117902155034,237.00117902155034,237.00117902155034,a,0.5891890692291781,0.25,237.61720028880518,237.90831422095653,237.90831422095653,238.050646584481,239.3534160477575,1.5,239.36823986156378,240.8712738865288,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,7,31,img/gun.png,img/lion.png,img/won.png,1,img/Silent.wav,0,31,31,30,,,,,,240.8712738865288,240.8712738865288,a,1.4660656548803672,0.5,242.37042183370795,242.87313244550023,242.87313244550023,242.87313244550023,a,0.47132446069736034,0.25,243.37102684669662,243.6655398879666,243.6655398879666,243.80472715105861,245.11312633554917,0.5,245.13882018765435,245.64137378614396,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,4,4,img/grizzly.png,img/grenade.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,32,32,20,,,,,,245.64137378614396,245.64137378614396,a,0.795167405391112,0.5,246.45651458471548,246.95808855711948,246.95808855711948,246.95808855711948,a,0.7316373437643051,0.25,247.70770021958742,247.9611961109331,247.9611961109331,248.14113485300913,249.44192316185217,2.0,249.45849175693002,251.4622748658294,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,1,9,img/cat.png,img/fist.png,img/won.png,1,img/Silent.wav,0,33,33,0,,,,,,251.4622748658294,251.4622748658294,a,1.0600313970353454,0.5,252.54436861467548,253.04590902267955,253.04590902267955,253.04590902267955,a,0.8225750342244282,0.25,253.89523774839472,254.18886247032788,254.18886247032788,254.3291431372054,255.63300088432152,2.0,255.64689228974748,257.6492435061373,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,8,24,img/grenade.png,img/goose.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,34,34,14,,,,,,257.6492435061373,257.6492435061373,a,0.6669970960356295,2.0,258.3500436763279,260.35183396865614,260.35183396865614,260.35183396865614,a,0.38335238641593605,0.25,260.76692806137726,261.02026978402864,261.02026978402864,261.2005071925232,262.50147669250146,1.0,262.5182680073194,263.5206052860012,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,3,27,img/lion.png,img/gun.png,img/won.png,1,img/Silent.wav,0,35,35,33,,,,,,263.5206052860012,263.5206052860012,c,0.7608614338096231,1.5,264.3026370544685,265.8046792221721,265.8046792221721,265.8046792221721,a,0.7466520196758211,0.25,266.5712099149823,266.8655918275472,266.8655918275472,267.00462918845005,268.3130397507921,0.5,268.3386866694782,268.84108097921126,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,2,20,img/goose.png,img/grenade.png,img/won.png,1,img/Silent.wav,0,36,36,10,,,,,,268.84108097921126,268.84108097921126,c,2.0862500487128273,0.5,270.9574798463145,271.459063774324,271.459063774324,271.459063774324,a,0.49227691104169935,0.25,271.97488072537817,272.2666650926694,272.2666650926694,272.4086302386131,273.7126193989534,1.0,273.7266809020657,274.7288799408125,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,4,36,img/grizzly.png,img/grenade.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,37,37,21,,,,,,274.7288799408125,274.7288799408125,c,1.8843574702041224,0.5,276.64491056639235,277.1465451255208,277.1465451255208,277.1465451255208,a,0.8589150669286028,0.25,278.0302415471524,278.2864134903066,278.2864134903066,278.4796130248578,279.78060101368465,2.0,279.7971653420245,281.8002424602164,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,3,25,img/lion.png,img/fist.png,img/won.png,1,img/Silent.wav,0,38,38,31,,,,,,281.8002424602164,281.8002424602164,c,0.4370588802266866,2.0,282.2653902134625,284.2683834206546,284.2683834206546,284.2683834206546,c,0.8159107891842723,0.25,285.1011054357514,285.3956164859701,285.3956164859701,285.53468911803793,286.842878382653,2.0,286.8684493547771,288.87238321918994,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
4,4,3,img/grizzly.png,img/gun.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,39,39,22,,,,,,288.87238321918994,288.87238321918994,c,1.7228815798880532,1.0,290.6235891918186,291.62342364527285,291.62342364527285,291.62342364527285,a,0.7461622066330165,0.25,292.3898903381778,292.64337940281257,292.64337940281257,292.8232800293481,294.12510143988766,0.5,294.14187426585704,294.6428947097156,,,,,,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.6428947097156,294.6428947097156,c,0.788192831678316,Maddy,004,2023-12-14_09h29.05.877,Safety_Run4_Tone,2023.1.0,59.989847056605946,
