RunNumH,SetNumH,BattleNumH,FirstStimH,SecondStimH,ConfidenceH,OutcomeH,OutcomeNumH,ToneH,RunNumL,SetNumL,BattleNumL,FirstStimL,SecondStimL,ConfidenceL,OutcomeL,OutcomeNumL,ToneL,RunNumA,SetNumA,BattleNumA,FirstStimA,SecondStimA,ConfidenceA,OutcomeA,OutcomeNumA,ToneA,FullLoop.thisRepN,FullLoop.thisTrialN,FullLoop.thisN,FullLoop.thisIndex,loopH.thisRepN,loopH.thisTrialN,loopH.thisN,loopH.thisIndex,loop1.thisRepN,loop1.thisTrialN,loop1.thisN,loop1.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,loop2.thisRepN,loop2.thisTrialN,loop2.thisN,loop2.thisIndex,loopA.thisRepN,loopA.thisTrialN,loopA.thisN,loopA.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trigger_image.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_img_loop1.started,isi_conf_stim1_loop1.started,conf_img_stim1_loop1.started,conf_resp_stim1_loop1.started,conf_resp_stim1_loop1.keys,conf_resp_stim1_loop1.rt,isi_stim_1,isi_stim_loop1.started,isi_stim_loop1.stopped,secondstim_img_loop1.started,isi_conf_stim2_loop1.started,conf_img_stim2_loop1.started,conf_resp_stim2_loop1.started,conf_resp_stim2_loop1.keys,conf_resp_stim2_loop1.rt,isi_outcome.started,outcome_img_loop1.started,Tone_loop1.started,Tone_loop1.stopped,jitter_iti_1,iti_loop1.started,iti_loop1.stopped,firststim_img_loop2.started,isi_conf_stim1_loop2.started,conf_img_stim1_loop2.started,conf_resp_stim1_loop2.started,conf_resp_stim1_loop2.keys,conf_resp_stim1_loop2.rt,isi_stim_2,isi_stim_loop2.started,isi_stim_loop2.stopped,secondstim_img_loop2.started,isi_conf_loop2.started,conf_img_stim2_loop2.started,conf_resp_stim2_loop2.started,conf_resp_stim2_loop2.keys,conf_resp_stim2_loop2.rt,outcome_image_loop2.started,Tone_loop2.started,Tone_loop2.stopped,jitter_iti_2,iti_loop2.started,iti_loop2.stopped,firststim_img_loop3.started,isi_conf_stim1_loop3.started,conf_img_stim1_loop3.started,conf_resp_stim1_loop3.started,conf_resp_stim1_loop3.keys,conf_resp_stim1_loop3.rt,isi_stim_3,isi_stim_loop3.started,isi_stim_loop3.stopped,secondstim_img_loop3.started,isi_conf_stim2_loop3.started,conf_img_stim2_loop3.started,conf_resp_stim2_loop3.started,conf_resp_stim2_loop3.keys,conf_resp_stim2_loop3.rt,outcome_img_loop3.started,Tone_loop3.started,Tone_loop3.stopped,jitter_iti_3,iti_loop3.started,iti_loop3.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,3,1,22,img/Agent_LW.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,9,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.1653602614533,,,,,,,306.92091254284605,307.9295164134819,308.18176302546635,308.18176302546635,['a'],[0.3912852529902011],1.0,308.5971728514414,309.6003079962684,309.6003079962684,310.5983493129024,310.850500636152,310.850500636152,['b'],[0.28903862670995295],311.47934493620414,311.5991022938164,312.9033017439069,2.0,312.91703954944387,314.9211082404945,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,24,img/Agent_LW.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,10,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.83726971037686,,,,,,,314.9211082404945,315.9186751040397,316.17095243604854,316.17095243604854,['a'],[0.31903612066525966],0.5,316.5192939979024,317.02717296232004,317.02717296232004,318.0215193477925,318.2890221289126,318.2890221289126,['b'],[0.5234699244610965],319.1490530708106,319.27096936057785,320.57420511334203,1.0,320.58963052683976,321.59711425588466,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,11,img/Agent_LS.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.62647857691627,,,,,,,321.59711425588466,322.59124474809505,322.84475002612453,322.84475002612453,['c'],[0.5074503069045022],1.5,323.3740954316454,324.87734193645883,324.87734193645883,325.8761387371924,326.1280030560447,326.1280030560447,['c'],[0.47629398677963763],326.9264970374061,327.06049652022773,328.363466317649,1.0,328.3803842102643,329.39714736514725,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,3,img/Agent_LM.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8655756142689,,,,,,,329.39714736514725,330.39574704598635,330.6484777822625,330.6484777822625,['b'],[0.43057155958376825],2.0,331.0966356784338,333.1002338984981,333.1002338984981,334.0983281218214,334.3504123162711,334.3504123162711,['c'],[0.4978980988962576],335.1767596505815,335.2990405979566,336.6035580566386,2.0,336.61735900875647,338.6208869712427,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,10,img/Agent_LS.png,img/LM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,13,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.52355156000704,,,,,,,338.6208869712427,339.61916124774143,339.8714024553774,339.8714024553774,['c'],[1.9413322289474308],2.0,341.8373971413821,343.84100560157094,343.84100560157094,344.8392110426212,345.09169118339196,345.09169118339196,['c'],[0.41275738296099007],345.83451401419006,345.9569397435756,347.26328959246166,0.5,347.276622633799,347.7936112107709,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,17,img/Agent_LW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.628447784693,,,,,,,347.7936112107709,348.79220349597745,349.0444734324701,349.0444734324701,['a'],[0.4948687673313543],1.5,349.559108802001,351.0640861502616,351.0640861502616,352.06247648003045,352.3165239088703,352.3165239088703,['a'],[0.28715389885473996],352.9035085348878,353.0620305282995,354.362847935874,1.0,354.37953201518394,355.38483035890386,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,19,img/Agent_LW.png,img/HS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,15,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.1662551232148,,,,,,,355.38483035890386,356.3810102721909,356.6334468929563,356.6334468929563,['a'],[0.37200448161456734],0.5,357.0327577413991,357.53522230882663,357.53522230882663,358.5325724259019,358.7848898646189,358.7848898646189,['b'],[0.34932204126380384],359.4686350401025,359.6004522663774,360.9039135836065,1.0,360.9185758329695,361.9204153341707,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,4,img/Agent_LM.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7043594215065,,,,,,,361.9204153341707,362.9190536993556,363.1712141248863,363.1712141248863,['b'],[0.460230280412361],0.5,363.6533158950042,364.16155468148645,364.16155468148645,365.17062162735965,365.4228938394226,365.4228938394226,['b'],[0.2532026293920353],366.0173124168068,366.138144973875,367.44317670795135,1.5,367.4564813048346,368.9617834883975,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,9,img/Agent_LS.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,17,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.2762926784344,,,,,,,368.9617834883975,369.97424413915724,370.2263721378986,370.2263721378986,['c'],[0.32463199307676405],0.5,370.57444233994465,371.07972603465896,371.07972603465896,372.09235820523463,372.34476581274066,372.34476581274066,['b'],[0.9105192330898717],373.5511688241968,373.7100933062378,375.0110321715474,0.5,375.02774953085463,375.53011482732836,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,20,img/Agent_LW.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,18,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.1646198530216,,,,,,,375.53011482732836,376.52915539673995,376.78105214238167,376.78105214238167,['a'],[0.7189320710022002],1.0,377.529619040899,378.5343439449789,378.5343439449789,379.53122444450855,379.7839941495331,379.7839941495331,['b'],[0.3530721546849236],380.4792399762664,380.59871914747634,381.90309722849634,1.0,381.9172489003977,382.92124249821063,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,18,img/Agent_LW.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.4036799125606,,,,,,,382.92124249821063,383.9341241263319,384.1697128278902,384.1697128278902,['a'],[0.20225240057334304],1.5,384.40117538068444,385.90461616090033,385.90461616090033,386.90295244636945,387.15939660265576,387.15939660265576,['b'],[0.21372915839310735],387.6810457992833,387.8370268518105,389.1379890415119,1.0,389.15429025888443,390.15963980252855,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,5,img/Agent_LM.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,20,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.7092322364915,,,,,,,390.15963980252855,391.15713356400374,391.41277786297724,391.41277786297724,['a'],[0.3772297231480479],2.0,391.82541236595716,393.8299003279535,393.8299003279535,394.8419607655378,395.09408108424395,395.09408108424395,['b'],[0.5849150094436482],396.0233924133936,396.1428038867656,397.4533498577075,0.5,397.47784079483245,397.9827171653742,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,7,img/Agent_LM.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,21,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.21456713124644,,,,,,,397.9827171653742,398.9798755670199,399.23317974293604,399.23317974293604,['a'],[0.36384661972988397],1.0,399.62874758895487,400.6315220585093,400.6315220585093,401.63010495714843,401.8830547154648,401.8830547154648,['a'],[1.3078765181126073],403.5259195585968,403.64821188370695,404.95300752902403,1.5,404.9664500813233,406.46985644381493,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,21,img/Agent_LW.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,22,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.70395664847456,,,,,,,406.46985644381493,407.4677256717114,407.7198363194475,407.7198363194475,['a'],[0.3795214907731861],2.0,408.1181951328181,410.1218112729257,410.1218112729257,411.12173504184466,411.37540871091187,411.37540871091187,['b'],[0.3098687658784911],412.01586487994064,412.1377828763565,413.4433908944484,1.0,413.4565040603047,414.4582070282195,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,3,1,15,img/Agent_LS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,23,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.5756765436381,,,,,,,414.4582070282195,415.4575337485876,415.7105238980148,415.7105238980148,['c'],[0.3115683204960078],0.5,416.04088260792196,416.5430320111336,416.5430320111336,417.54291055339854,417.795454694191,417.795454694191,['c'],[0.7569480494130403],418.88710577087477,419.0095522647956,420.3137451726943,0.5,420.32747273822315,420.84511895035394,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,,,,,,,,,,3,1,51,img/Agent_AM.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,424.7800184718799,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.84511895035394,421.84461918170564,422.09724638029,422.09724638029,['a'],[0.49173561355564743],0.5,422.61186695855577,423.11468850367237,423.11468850367237,424.1131001667818,424.36547904543113,424.36547904543113,['b'],[0.3818459693575278],425.0376055253437,425.2136344953673,426.51450964505784,1.0,426.531232693349,427.53420172282495,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
,,,,,,,,,,,,,,,,,,3,1,70,img/Agent_AW.png,img/HW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,21,,,,,,,,,,,,,,,,,,,,,432.68566631223075,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.53420172282495,428.53314927895553,428.784977473435,428.784977473435,['b'],[0.6861387741519138],1.5,429.5009112172993,431.0036485667806,431.0036485667806,432.00167879019864,432.2541631977074,432.2541631977074,['b'],[0.3989012485835701],432.95491558127105,433.11937079785855,434.421633751248,0.5,434.43821087956894,434.9423092950601,,,,,Maddy,003,2023-12-14_10h01.20.460,Gen_Run3_Tone,2023.1.0,59.9463733386448,
