RunNumA,SetNumA,BattleNumA,FirstStimA,SecondStimA,ConfidenceA,OutcomeA,OutcomeNumA,ToneA,RunNumH,SetNumH,BattleNumH,FirstStimH,SecondStimH,ConfidenceH,OutcomeH,OutcomeNumH,ToneH,RunNumL,SetNumL,BattleNumL,FirstStimL,SecondStimL,ConfidenceL,OutcomeL,OutcomeNumL,ToneL,FullLoop.thisRepN,FullLoop.thisTrialN,FullLoop.thisN,FullLoop.thisIndex,loopA.thisRepN,loopA.thisTrialN,loopA.thisN,loopA.thisIndex,loop1.thisRepN,loop1.thisTrialN,loop1.thisN,loop1.thisIndex,loopH.thisRepN,loopH.thisTrialN,loopH.thisN,loopH.thisIndex,loop2.thisRepN,loop2.thisTrialN,loop2.thisN,loop2.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trigger_image.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_img_loop1.started,isi_conf_stim1_loop1.started,conf_img_stim1_loop1.started,conf_resp_stim1_loop1.started,conf_resp_stim1_loop1.keys,conf_resp_stim1_loop1.rt,isi_stim_1,isi_stim_loop1.started,isi_stim_loop1.stopped,secondstim_img_loop1.started,isi_conf_stim2_loop1.started,conf_img_stim2_loop1.started,conf_resp_stim2_loop1.started,conf_resp_stim2_loop1.keys,conf_resp_stim2_loop1.rt,isi_outcome.started,outcome_img_loop1.started,Tone_loop1.started,Tone_loop1.stopped,jitter_iti_1,iti_loop1.started,iti_loop1.stopped,firststim_img_loop2.started,isi_conf_stim1_loop2.started,conf_img_stim1_loop2.started,conf_resp_stim1_loop2.started,conf_resp_stim1_loop2.keys,conf_resp_stim1_loop2.rt,isi_stim_2,isi_stim_loop2.started,isi_stim_loop2.stopped,secondstim_img_loop2.started,isi_conf_loop2.started,conf_img_stim2_loop2.started,conf_resp_stim2_loop2.started,conf_resp_stim2_loop2.keys,conf_resp_stim2_loop2.rt,outcome_image_loop2.started,Tone_loop2.started,Tone_loop2.stopped,jitter_iti_2,iti_loop2.started,iti_loop2.stopped,firststim_img_loop3.started,isi_conf_stim1_loop3.started,conf_img_stim1_loop3.started,conf_resp_stim1_loop3.started,conf_resp_stim1_loop3.keys,conf_resp_stim1_loop3.rt,isi_stim_3,isi_stim_loop3.started,isi_stim_loop3.stopped,secondstim_img_loop3.started,isi_conf_stim2_loop3.started,conf_img_stim2_loop3.started,conf_resp_stim2_loop3.started,conf_resp_stim2_loop3.keys,conf_resp_stim2_loop3.rt,outcome_img_loop3.started,Tone_loop3.started,Tone_loop3.stopped,jitter_iti_3,iti_loop3.started,iti_loop3.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,1,1,35,img/Agent_HS.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2795831299154,,,,,,,253.02958334318828,254.02658729162067,254.27875482814852,254.27875482814852,['b'],[0.8670737822540104],1.5,255.17748981912155,256.6809550615726,256.6809550615726,257.6789727692958,257.9313761101803,257.9313761101803,['a'],[0.322641167556867],258.5487888789503,258.71325646894985,260.01386267656926,2.0,260.0306861336576,262.0344524604734,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,46,img/Agent_HW.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,5,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5346494381083,,,,,,,262.0344524604734,263.03259390150197,263.2853223622078,263.2853223622078,['c'],[0.3847930966876447],0.5,263.7000304639805,264.2026201869594,264.2026201869594,265.20122413442004,265.45362605305854,265.45362605305854,['c'],[0.05226805922575295],265.85050177399535,265.96850254591556,267.274744163733,2.0,267.28860769362655,269.29208161169663,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,48,img/Agent_HW.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,6,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1770221926272,,,,,,,269.29208161169663,270.28967720409855,270.54444882809184,270.54444882809184,['c'],[1.8914822306251153],2.0,272.45770157082006,274.45998309832066,274.45998309832066,275.4586189035326,275.71088770229835,275.71088770229835,['c'],[0.43712544022127986],276.45161417871714,276.6095597457141,277.91015713557135,1.5,277.94363850320224,279.4468997991644,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,39,img/Agent_HS.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.64766455604695,,,,,,,279.4468997991644,280.44560387101956,280.69765250978526,280.69765250978526,['a'],[0.6577011725166813],0.5,281.3805491880048,281.887794126058,281.887794126058,282.89721463632304,283.1495519860182,283.1495519860182,['a'],[0.47426476131659],283.9622462793486,284.0811999396654,285.3854180207709,2.0,285.3995281638345,287.40239678439684,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,42,img/Agent_HW.png,img/HM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,8,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.037789560738,,,,,,,287.40239678439684,288.401384162833,288.6560437156586,288.6560437156586,['c'],[0.8997507415479049],1.5,289.5852671515895,291.0884428296704,291.0884428296704,292.08705303492025,292.3393477180507,292.3393477180507,['c'],[0.6686585352290422],293.3129054931924,293.47125980660786,294.77241840504576,0.5,294.7891650622478,295.29169277637266,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,40,img/Agent_HS.png,img/LM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,9,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.459272556589,,,,,,,295.29169277637266,296.2903982703574,296.54264317580964,296.54264317580964,['b'],[0.31156064046081156],1.0,296.8740173516562,297.87847032700665,297.87847032700665,298.87534655979834,299.12788017618004,299.12788017618004,['c'],[0.30416764912661165],299.7743059772765,299.8927132201614,301.1961658617947,0.5,301.21117228874937,301.7189073243644,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,28,img/Agent_HM.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.66356726700906,,,,,,,301.7189073243644,302.7285118700238,302.96413498930633,302.96413498930633,['a'],[0.6038683854276314],0.5,303.5956490833778,304.0979731354164,304.0979731354164,305.0968811537605,305.3490233748453,305.3490233748453,['a'],[0.2878010096028447],305.93914229248185,306.09689073958435,307.39824532018974,1.0,307.4148759240052,308.4237710656598,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,32,img/Agent_HM.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.91887677507475,,,,,,,308.4237710656598,309.41716342489235,309.6683994064806,309.6683994064806,['c'],[0.6498081281315535],1.0,310.3514630533755,311.3541934341192,311.3541934341192,312.35200292873196,312.6043200829299,312.6043200829299,['b'],[0.2904312659520656],313.23350372503046,313.3523913942743,314.65564862266183,2.0,314.6703242409276,316.6736084346194,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,44,img/Agent_HW.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,12,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.9584156681085,,,,,,,316.6736084346194,317.6732267104089,317.9243079542648,317.9243079542648,['c'],[0.7157326417509466],0.5,318.6727027640445,319.17543101136107,319.17543101136107,320.1740323988488,320.4262505664956,320.4262505664956,['c'],[1.508693328476511],322.2351057152264,322.3920008295216,323.69342652114574,2.0,323.71001900942065,325.71635500586126,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,37,img/Agent_HS.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.56473169650417,,,,,,,325.71635500586126,326.7315101972781,326.9808458065381,326.9808458065381,['c'],[0.4553244699491188],1.5,327.4624540657969,328.9656337262131,328.9656337262131,329.9644657979952,330.2166660457151,330.2166660457151,['c'],[0.3153508605901152],330.87878350005485,330.99833164894955,332.3055338350823,2.0,332.31794812134467,334.3226869631326,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,41,img/Agent_HW.png,img/AM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.6711394581944,,,,,,,334.3226869631326,335.3348273296142,335.5870318438392,335.5870318438392,['c'],[0.41597842995543033],2.0,336.0350475178566,338.0388835334452,338.0388835334452,339.0374800853897,339.28970963077154,339.28970963077154,['c'],[0.3530704480363056],339.9312057280913,340.10491377506406,341.405993582448,1.0,341.4232508169953,342.42570073565,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,47,img/Agent_HW.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,15,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.2447702785721,,,,,,,342.42570073565,343.42395197215956,343.67661273514386,343.67661273514386,['c'],[0.791158163221553],1.0,344.491254902794,345.49421084776986,345.49421084776986,346.4928381196223,346.7475195748266,346.7475195748266,['b'],[0.4633745275205001],347.56243082671426,347.693479342456,348.99654883751646,1.0,349.01217393088154,350.016078497516,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,30,img/Agent_HM.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,16,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.2152867753757,,,,,,,350.016078497516,351.01331654354,351.2648978404468,351.2648978404468,['c'],[0.3759542750194669],1.0,351.6634546270361,352.6660382344853,352.6660382344853,353.66492804838344,353.91688993177377,353.91688993177377,['b'],[0.2712281479034573],354.51321400143206,354.6486583189806,355.9550987633411,0.5,355.9680569070624,356.47541448508855,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,36,img/Agent_HS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,17,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.66959862352815,,,,,,,356.47541448508855,357.46875848888885,357.72379834379535,357.72379834379535,['b'],[0.366031720652245],1.0,358.11809017288033,359.1205827580998,359.1205827580998,360.1191144566983,360.3716250330908,360.3716250330908,['c'],[0.2665134839480743],360.98451542214025,361.1032975626411,362.40575550252106,1.5,362.4209445427405,363.9266677040141,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,26,img/Agent_HM.png,img/HW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.6418786748545,,,,,,,363.9266677040141,364.9394969944842,365.19189692195505,365.19189692195505,['c'],[0.37703431001864374],1.5,365.5898222422693,367.0929478582693,367.0929478582693,368.091987289954,368.3458139899885,368.3458139899885,['a'],[0.2766507937340066],368.90057562990114,369.0756290982943,370.37651576811913,1.5,370.3930909052724,371.89911557745654,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,27,img/Agent_HM.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,19,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.26481990271714,,,,,,,371.89911557745654,372.9116106458241,373.1641075689113,373.1641075689113,['c'],[0.9468074969481677],1.0,374.12937037972733,375.1323630181141,375.1323630181141,376.1305366012966,376.3830420577433,376.3830420577433,['b'],[0.8575090589001775],377.53388314519543,377.6980816509575,378.99946552922484,1.5,379.0161240086891,380.5202113307314,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,45,img/Agent_HW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.3204515154939,,,,,,,380.5202113307314,381.5179548342712,381.7701018907828,381.7701018907828,['c'],[0.30765778047498316],0.5,382.1013386801351,382.60445348732173,382.60445348732173,383.60355947888456,383.856741912663,383.856741912663,['a'],[0.44226165069267154],384.59204773430247,384.7544878054876,386.055904394947,0.5,386.07249005662743,386.57365186919924,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,29,img/Agent_HM.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.52513477683533,,,,,,,386.57365186919924,387.572143461206,387.824769521947,387.824769521947,['c'],[0.26897762482985854],1.5,388.1225303481333,389.62587100395467,389.62587100395467,390.62436373368837,390.8768805678701,390.8768805678701,['b'],[0.6249263643985614],391.79420370818116,391.9586650403915,393.25948202132713,2.0,393.27905349456705,395.2968304089736,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,25,img/Agent_HM.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.7323487389367,,,,,,,395.2968304089736,396.2951988365967,396.5477503729053,396.5477503729053,['c'],[0.08499166718684137],2.0,396.6621356589021,398.66581921232864,398.66581921232864,399.664532386465,399.91684954066295,399.91684954066295,['c'],[1.784015767276287],401.9872108162381,402.1658838381525,403.4668228456285,1.5,403.48329558293335,404.9893259438686,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,1,1,43,img/Agent_HW.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,23,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.2226132067153,,,,,,,404.9893259438686,405.9855564882746,406.2376933047781,406.2376933047781,['c'],[0.16228143661282957],0.5,406.41901771724224,406.921287155943,406.921287155943,407.92129540478345,408.1773538547568,408.1773538547568,['a'],[1.0156447199406102],409.4964926597895,409.67146449275316,,1.0,410.97365078830626,411.9859484524932,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,8,img/Agent_LM.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,416.29421437485144,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.9859484524932,412.9744668590138,413.228976225364,413.228976225364,['b'],[0.911155819427222],0.5,414.1581808878109,414.6606869841926,414.6606869841926,415.65985526912846,415.91409782669507,415.91409782669507,['c'],[0.3519019508967176],416.61481949023437,416.7430699275108,418.0460063026985,1.0,418.06127356516663,419.0638722481672,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,2,img/Agent_LM.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,424.2984810391208,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0638722481672,420.06196732481476,420.3147105765529,420.3147105765529,['b'],[0.8774011008208618],1.5,421.2133647853043,422.71683372557163,422.71683372557163,423.7160196460318,423.96975959057454,423.96975959057454,['c'],[0.307258136337623],424.6099142485764,424.73210716044997,426.03635453933384,1.0,426.0511120776646,427.0536240050569,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,24,img/Agent_LW.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,23,,,,,,,,,,,,,,,,,,,,,431.08853100740816,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0536240050569,428.0508316155756,428.3034113118192,428.3034113118192,['c'],[0.3827015778515488],0.5,428.71852417790797,429.22117192752194,429.22117192752194,430.22075720783323,430.473269775277,430.473269775277,['c'],[0.5946828260784969],431.40338864165824,431.5367545248708,432.8446934217354,0.5,432.87108899781015,433.376225066022,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,12,img/Agent_LS.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,439.20927106321324,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.376225066022,434.3723680014955,434.6246490313206,434.6246490313206,['c'],[0.8824957824544981],1.5,435.5235637910664,437.0272130690282,437.0272130690282,438.02515283902176,438.2773263489362,438.2773263489362,['b'],[0.910642966395244],439.5218943875516,439.64268442017493,440.94587594189215,1.0,440.96142139087897,441.9658962683752,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,19,img/Agent_LW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,18,,,,,,,,,,,,,,,,,,,,,449.96705281874165,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.9658962683752,442.9621834170539,443.215490437462,443.215490437462,['b'],[0.4713708251947537],2.0,443.7126319146482,445.71631603699643,445.71631603699643,446.7148286778247,446.96709690766875,446.96709690766875,['c'],[2.976394253433682],450.24244437762536,450.4005751179764,451.7015090053901,2.0,451.7179379382869,453.72853405668866,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,1,img/Agent_LM.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,458.0560104926117,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.72853405668866,454.7372741762083,454.98930461052805,454.98930461052805,['a'],[0.7059983893996105],0.5,455.7208623099141,456.2241076770006,456.2241076770006,457.2220130292699,457.4744399790652,457.4744399790652,['c'],[0.5582796469097957],458.3249613796361,458.48956948502456,459.7914684920106,1.0,459.80807434918825,460.8126809244277,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,10,img/Agent_LS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,464.56077479210217,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.8126809244277,461.80921809969004,462.06174887157977,462.06174887157977,['c'],[0.292320829234086],0.5,462.37636245263275,462.8795432507759,462.8795432507759,463.8770936166402,464.13008803268895,464.13008803268895,['c'],[0.4009592030197382],464.87526350212283,464.9941110647749,466.29667567124125,1.5,466.3120555736823,467.81747125054244,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,14,img/Agent_LS.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,13,,,,,,,,,,,,,,,,,,,,,473.01676087942906,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.81747125054244,468.81385397259146,469.0659976158058,469.0659976158058,['c'],[0.39703586301766336],2.0,469.48126294405665,471.49095424520783,471.49095424520783,472.4999853511108,472.751828621258,472.751828621258,['c'],[0.24089102749712765],473.32873055082746,473.45056420944167,474.75511224602815,1.0,474.7689749225974,475.773416804499,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,4,img/Agent_LM.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,479.9887781041907,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.773416804499,476.76963710889686,477.0217946898192,477.0217946898192,['b'],[0.35907051572576165],1.0,477.40300577972084,478.40720844396856,478.40720844396856,479.4047508452786,479.6570105418796,479.6570105418796,['c'],[0.3000631182221696],480.2999493405223,480.42205919460395,481.7256881915964,2.0,481.7402306899894,483.7448608740233,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,15,img/Agent_LS.png,img/HS.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,14,,,,,,,,,,,,,,,,,,,,,491.4967008730164,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7448608740233,484.74200107122306,484.9957680379739,484.9957680379739,['c'],[0.5210322368657216],0.5,485.5428172557149,486.04522550315596,486.04522550315596,487.0436758507276,487.29607976053376,487.29607976053376,['c'],[4.176600930630229],491.8089185798308,491.93004738558085,493.23501412407495,0.5,493.24890723626595,493.75245582091156,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,21,img/Agent_LW.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,20,,,,,,,,,,,,,,,,,,,,,498.0679554458475,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.75245582091156,494.76588955544867,495.0013292081421,495.0013292081421,['b'],[0.9055662048049271],0.5,495.93333337130025,496.43705774249975,496.43705774249975,497.43437713955063,497.68653500499204,497.68653500499204,['c'],[0.3471369403414428],498.37960426404607,498.5015977804549,499.8054369818419,1.5,499.81989983585663,501.3228496653028,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,7,img/Agent_LM.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,504.77283596922643,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.3228496653028,502.3217434614198,502.57488550408743,502.57488550408743,['b'],[0.16687748732510954],0.5,502.7714080589358,503.2739903863985,503.2739903863985,504.2732937823748,504.5266045004828,504.5266045004828,['b'],[0.227342092897743],505.08493819169234,505.20654088160956,506.5145688095363,2.0,506.54121412767563,508.5446638679132,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
,,,,,,,,,,,,,,,,,,1,1,13,img/Agent_LS.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,513.9128496851772,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.5446638679132,509.5426730423933,509.7951409521047,509.7951409521047,['c'],[0.2827140080044046],2.0,510.11146688775625,512.1160441651009,512.1160441651009,513.1122027450474,513.3643193661701,513.3643193661701,['c'],[0.5156363288406283],514.2249666986754,514.3465002687415,515.6547480720328,0.5,515.6808390083024,516.1832563580247,,,,,Maddy,002,2023-12-14_09h51.06.876,Gen_Run2_Tone,2023.1.0,59.904901966537736,
