RunNumL,SetNumL,BattleNumL,FirstStimL,SecondStimL,ConfidenceL,OutcomeL,OutcomeNumL,ToneL,RunNumA,SetNumA,BattleNumA,FirstStimA,SecondStimA,ConfidenceA,OutcomeA,OutcomeNumA,ToneA,RunNumH,SetNumH,BattleNumH,FirstStimH,SecondStimH,ConfidenceH,OutcomeH,OutcomeNumH,ToneH,FullLoop.thisRepN,FullLoop.thisTrialN,FullLoop.thisN,FullLoop.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,loop1.thisRepN,loop1.thisTrialN,loop1.thisN,loop1.thisIndex,loopA.thisRepN,loopA.thisTrialN,loopA.thisN,loopA.thisIndex,loop2.thisRepN,loop2.thisTrialN,loop2.thisN,loop2.thisIndex,loopH.thisRepN,loopH.thisTrialN,loopH.thisN,loopH.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trigger_image.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,wait.started,firststim_img_loop1.started,isi_conf_stim1_loop1.started,conf_img_stim1_loop1.started,conf_resp_stim1_loop1.started,conf_resp_stim1_loop1.keys,conf_resp_stim1_loop1.rt,isi_stim_1,isi_stim_loop1.started,isi_stim_loop1.stopped,secondstim_img_loop1.started,isi_conf_stim2_loop1.started,conf_img_stim2_loop1.started,conf_resp_stim2_loop1.started,conf_resp_stim2_loop1.keys,conf_resp_stim2_loop1.rt,isi_outcome.started,outcome_img_loop1.started,Tone_loop1.started,Tone_loop1.stopped,jitter_iti_1,iti_loop1.started,iti_loop1.stopped,firststim_img_loop2.started,isi_conf_stim1_loop2.started,conf_img_stim1_loop2.started,conf_resp_stim1_loop2.started,conf_resp_stim1_loop2.keys,conf_resp_stim1_loop2.rt,isi_stim_2,isi_stim_loop2.started,isi_stim_loop2.stopped,secondstim_img_loop2.started,isi_conf_loop2.started,conf_img_stim2_loop2.started,conf_resp_stim2_loop2.started,conf_resp_stim2_loop2.keys,conf_resp_stim2_loop2.rt,outcome_image_loop2.started,Tone_loop2.started,Tone_loop2.stopped,jitter_iti_2,iti_loop2.started,iti_loop2.stopped,firststim_img_loop3.started,isi_conf_stim1_loop3.started,conf_img_stim1_loop3.started,conf_resp_stim1_loop3.started,conf_resp_stim1_loop3.keys,conf_resp_stim1_loop3.rt,isi_stim_3,isi_stim_loop3.started,isi_stim_loop3.stopped,secondstim_img_loop3.started,isi_conf_stim2_loop3.started,conf_img_stim2_loop3.started,conf_resp_stim2_loop3.started,conf_resp_stim2_loop3.keys,conf_resp_stim2_loop3.rt,outcome_img_loop3.started,Tone_loop3.started,Tone_loop3.stopped,jitter_iti_3,iti_loop3.started,iti_loop3.stopped,completion_prompt.started,completion_prompt_resp.started,completion_prompt_resp.keys,completion_prompt_resp.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.887434872915037,21.887434872915037,t,32.19580916862469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,8,img/Agent_LM.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,54.11736483999994,59.13146246748511,60.1193135677604,60.37207445502281,60.37207445502281,['b'],[2.6132672778330743],2.0,63.0046759796096,65.01028066978324,65.01028066978324,66.00684913387522,66.26016212755349,66.26016212755349,['a'],[3.5650741674471647],69.84293441823684,70.16509715060238,70.2767844256945,71.58511468942743,1.0,71.61079318146221,72.614029304008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,9,img/Agent_LS.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,72.614029304008,73.61360946425702,73.86687723128125,73.86687723128125,['c'],[1.4898508858168498],1.0,75.3801082993159,76.3833660397213,76.3833660397213,77.3815293830121,77.63405247486662,77.63405247486662,['c'],[0.6792080047307536],78.332119704457,78.60801216971595,78.76591396073346,80.06697866413742,1.5,80.08363117021509,81.58703611057717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,16,img/Agent_LS.png,img/LW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,81.58703611057717,82.58525918715168,82.83765655464958,82.83765655464958,['c'],[1.1155600409256294],2.0,83.98765028268099,85.99006407684647,85.99006407684647,86.98860686877742,87.24087680527009,87.24087680527009,['b'],[0.702313129324466],87.97401999705471,88.29866649676114,88.42299390698318,89.72568904503714,1.0,89.74073216528632,90.74342926603276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,15,img/Agent_LS.png,img/LM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,90.74342926603276,91.74211769341491,91.99403093673754,91.99403093673754,['c'],[0.4519668895518407],0.5,92.47568271611817,92.97854152333457,92.97854152333457,93.97681466210634,94.22918557631783,94.22918557631783,['b'],[0.911038059508428],95.16098806844093,95.47533512522932,95.59458748050966,96.90545925381593,0.5,96.92978123109788,97.43669365381356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,14,img/Agent_LS.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,97.43669365381356,98.4468138969969,98.6989555490436,98.6989555490436,['c'],[1.15909992728848],0.5,99.88231032481417,100.38740344182588,100.38740344182588,101.3988611419918,101.65153157606255,101.65153157606255,['c'],[0.6107923280214891],102.28284314577468,102.59535127028357,102.71637912674342,104.02452165726572,1.5,104.05045472690836,105.55411367595661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,13,img/Agent_LS.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,12,,,,,,,,,,,,,,,,,,,,,,105.55411367595661,106.55260754341725,106.80501116870437,106.80501116870437,['c'],[1.6482610356761143],2.0,108.4707419188926,110.4741734546842,110.4741734546842,111.47281494888011,111.72505359642673,111.72505359642673,['c'],[1.5640828791074455],113.30778663384262,113.62019178946503,113.74102025046014,115.04497604561038,1.5,115.05909699748736,116.56183463148773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,20,img/Agent_LW.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,19,,,,,,,,,,,,,,,,,,,,,,116.56183463148773,117.56018798355944,117.8127073777141,117.8127073777141,['a'],[0.5911079304059967],0.5,118.42772910778876,118.9302804308245,118.9302804308245,119.9287677560933,120.18102745257784,120.18102745257784,['b'],[1.2643807206768543],121.46398579829838,121.76990533981007,121.89664227745962,123.20488692354411,1.5,123.23078102432191,124.73448548442684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,7,img/Agent_LM.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,124.73448548442684,125.7329483475769,125.98524047061801,125.98524047061801,['b'],[1.8499738454120234],0.5,127.86927282111719,128.37378680962138,128.37378680962138,129.37002986948937,129.62480433797464,129.62480433797464,['b'],[1.474236316862516],131.1202289094217,131.43158133677207,131.55377968142275,132.8571768279653,1.5,132.87187577073928,134.3746557869017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,3,img/Agent_LM.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,134.3746557869017,135.37438641814515,135.62589802616276,135.62589802616276,['a'],[0.3514499688753858],1.0,136.00715235155076,137.00995156774297,137.00995156774297,138.00840646633878,138.2607054162072,138.2607054162072,['a'],[0.24918940488714725],138.54364356631413,138.86101938574575,138.99254494297784,140.295430658618,1.0,140.3100601970218,141.3131398751866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,10,img/Agent_LS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,141.3131398751866,142.31152536952868,142.56388319924008,142.56388319924008,['c'],[0.48220360127743334],0.5,143.0788684352301,143.58133527822793,143.58133527822793,144.5797876168508,144.83216052222997,144.83216052222997,['b'],[1.7800107918446884],146.63170211180113,146.94280849478673,147.0648284929106,148.36705572006758,2.0,148.38265208457597,150.38608447369188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,23,img/Agent_LW.png,img/HM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,22,,,,,,,,,,,,,,,,,,,,,,150.38608447369188,151.38465201237705,151.63726157532074,151.63726157532074,['a'],[0.6428770743077621],0.5,152.30192850378808,152.80467296449933,152.80467296449933,153.80297340988182,154.0553983685095,154.0553983685095,['a'],[1.3729843923356384],155.45454139483627,155.76523789355997,155.88783047811594,157.194477116107,0.5,157.20681574021,157.710393622634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,4,img/Agent_LM.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,157.710393622634,158.7065189225832,158.9589418900432,158.9589418900432,['b'],[1.012172224232927],1.0,159.99084999633487,160.99378546141088,160.99378546141088,161.99357155931648,162.24842424981762,162.24842424981762,['a'],[1.0155477244406939],163.29342959308997,163.60569906875025,163.7268298940966,165.03493772237562,1.0,165.06105511193164,166.0662755179219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,17,img/Agent_LW.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,16,,,,,,,,,,,,,,,,,,,,,,166.0662755179219,167.06291509314906,167.31522627407685,167.31522627407685,['a'],[0.5590504908468574],0.5,167.89694014762063,168.3990889819106,168.3990889819106,169.397594796028,169.64996627916116,169.64996627916116,['c'],[0.8410323393763974],170.516226550797,170.78892100905068,170.94862276348286,172.249741511303,2.0,172.26621965307277,174.26995611318853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,1,img/Agent_LM.png,img/HM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,174.26995611318853,175.26861126057338,175.5207924504066,175.5207924504066,['a'],[3.3094705439871177],0.5,178.8541577362921,179.35714084573556,179.35714084573556,180.3554410067154,180.6080901074456,180.6080901074456,['a'],[0.27371788874734193],180.90583671140485,181.17726254812442,181.3394054034492,182.64039785799105,2.0,182.6571433773497,184.66067560645752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,18,img/Agent_LW.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,17,,,,,,,,,,,,,,,,,,,,,,184.66067560645752,185.65907646063715,185.91160922369454,185.91160922369454,['a'],[0.3224969543516636],0.5,186.2596515500918,186.76224098866805,186.76224098866805,187.76067626068834,188.01302612596191,188.01302612596191,['a'],[0.796015618252568],188.82831511995755,189.09735958906822,189.26194212303963,190.56284554651938,1.0,190.57937005267013,191.58218462881632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,6,img/Agent_LM.png,img/HS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,5,,,,,,,,,,,,,,,,,,,,,,191.58218462881632,192.58056955423672,192.83314441493712,192.83314441493712,['a'],[0.8346937829628587],0.5,193.69813378958497,194.20106456126086,194.20106456126086,195.1994290065486,195.45180816971697,195.45180816971697,['c'],[0.2681237229844555],195.75380181125365,196.05592203047127,196.18483582020272,197.48597447911743,0.5,197.50115271052346,198.00428600644227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,5,img/Agent_LM.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,4,,,,,,,,,,,,,,,,,,,,,,198.00428600644227,199.00215864775237,199.25435718870722,199.25435718870722,['a'],[0.6074819654459134],1.0,199.88606612710282,200.8891162230866,200.8891162230866,201.88759899733122,202.14002992922906,202.14002992922906,['c'],[0.14802366693038493],202.32160408375785,202.63234865362756,202.7549053980969,204.05704501643777,0.5,204.07246018992737,204.57510196615476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,19,img/Agent_LW.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,204.57510196615476,205.573461007094,205.82590587681625,205.82590587681625,['a'],[0.14339547394774854],1.0,205.9905860320432,206.99342364817858,206.99342364817858,207.9920304401312,208.2441968389321,208.2441968389321,['a'],[1.2116640929598361],209.47602205816656,209.75006506661884,209.90986609223765,211.21096350671723,1.0,211.22760150616523,212.23070450883824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,24,img/Agent_LW.png,img/HW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,212.23070450883824,213.22867841215339,213.48101234866772,213.48101234866772,['a'],[0.6979557273443788],2.0,214.19777695415542,216.19993133516982,216.19993133516982,217.19828554056585,217.4506607213989,217.4506607213989,['a'],[0.1511235407087952],217.63220899144653,217.94566573761404,218.06569064359647,219.3751339376904,2.0,219.40051433222834,221.4036602859851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,21,img/Agent_LW.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,20,,,,,,,,,,,,,,,,,,,,,,221.4036602859851,222.40214419795666,222.65455607208423,222.65455607208423,['a'],[1.9554059631191194],2.0,224.63754317513667,226.6406487377826,226.6406487377826,227.63929734297562,227.89168674615212,227.89168674615212,['c'],[0.9302064753137529],228.8399016733747,229.1512629184872,229.27384526291863,230.57623945886735,1.5,230.5915820990922,232.09510053263512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,22,img/Agent_LW.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,21,,,,,,,,,,,,,,,,,,,,,,232.09510053263512,233.09436097752769,233.34538732352667,233.34538732352667,['a'],[1.0412887942511588],0.5,234.4107858997304,234.9136865203036,234.9136865203036,235.91195709898602,236.1650089728646,236.1650089728646,['b'],[0.32527938834391534],236.5138281165855,236.8156783982413,236.94593277396635,238.25485866400413,0.5,238.27998732519336,238.78289733245037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,12,img/Agent_LS.png,img/AW.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21,21,11,,,,,,,,,,,,,,,,,,,,,,238.78289733245037,239.78279777697753,240.03783308074344,240.03783308074344,['c'],[0.33308055717498064],2.0,240.40000517689623,242.40221986011602,242.40221986011602,243.40186601143796,243.65652613318525,243.65652613318525,['c'],[1.85665629489813],245.5358512152452,245.846593225142,245.96895484076813,247.27458800387103,1.5,247.28809853841085,248.79055741697084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,11,img/Agent_LS.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22,22,10,,,,,,,,,,,,,,,,,,,,,,248.79055741697084,249.7886072669644,250.0408837456489,250.0408837456489,['c'],[1.0980644420487806],1.5,251.17287271947134,252.67605266429018,252.67605266429018,253.6746213407023,253.9269103349652,253.9269103349652,['c'],[0.7539713399019092],254.70887298346497,255.02024162409361,255.1425429376308,256.44613919511903,2.0,256.4604808759177,258.46353296306916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
1,1,2,img/Agent_LM.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23,23,1,,,,,,,,,,,,,,,,,,,,,,258.46353296306916,259.4646215313114,259.71428567369003,259.71428567369003,['b'],[1.100593720562756],0.5,260.846469207434,261.3490754280938,261.3490754280938,262.3475758378627,262.59992940095253,262.59992940095253,['a'],[0.22593011148273945],262.8479386465624,263.1232659210218,263.2815303785959,264.58250804198906,0.5,264.59917078807484,265.1111929678591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,61,img/Agent_AS.png,img/HW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.60503546032123,,,,,,,265.1111929678591,266.10017900087405,266.35261590615846,266.35261590615846,['c'],[2.533385652117431],1.0,268.91913561942056,269.9229355105199,269.9229355105199,270.9207333428785,271.17483965167776,271.17483965167776,['c'],[1.4131123693659902],272.87599765276536,273.03851967232765,274.33953260688577,2.0,274.35618596628774,276.3597389598144,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,68,img/Agent_AW.png,img/HS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6440103003988,,,,,,,276.3597389598144,277.3582359562861,277.6104490038706,277.6104490038706,['a'],[1.0955644611967728],0.5,278.72596580930986,279.2286374522373,279.2286374522373,280.22719475079793,280.47953181609046,280.47953181609046,['a'],[0.1403553334530443],280.91301352507435,281.0775565212592,282.37865706463344,1.5,282.39502085978165,283.898796999827,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,70,img/Agent_AW.png,img/AS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.7655738223111,,,,,,,283.898796999827,284.89713954296894,285.1492652662564,285.1492652662564,['a'],[0.3615963809425011],0.5,285.5309465423925,286.0335302921012,286.0335302921012,287.03203809738625,287.28467013139743,287.28467013139743,['a'],[0.46228169254027307],288.0350005845539,288.1994434563443,289.5003588264808,0.5,289.5169703726424,290.0197173933266,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,64,img/Agent_AS.png,img/AM.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.6545071477303,,,,,,,290.0197173933266,291.01819618523587,291.2703768062638,291.2703768062638,['b'],[0.33542523137293756],1.5,291.634997683228,293.138701005606,293.138701005606,294.13702079316135,294.3895128807053,294.3895128807053,['c'],[0.24377102579455823],294.9680776715977,295.0877057777019,296.3946030110819,2.0,296.4063169956207,298.4089685851941,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,57,img/Agent_AS.png,img/LS.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.96288144344,,,,,,,298.4089685851941,299.40745335048996,299.6598697757581,299.6598697757581,['c'],[1.4270014993380755],2.0,301.1086176093668,303.11235435388517,303.11235435388517,304.11101888795383,304.3643822283484,304.3643822283484,['a'],[0.5765418232185766],305.23777892254293,305.41177940669,,1.0,306.7139591316227,307.718587893527,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,67,img/Agent_AW.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,5,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.1990640645381,,,,,,,307.718587893527,308.7142543848604,308.9665937257232,308.9665937257232,['a'],[0.3292047193972394],0.5,309.3146798565285,309.81848045880906,309.81848045880906,310.81545738503337,311.0679198902799,311.0679198902799,['a'],[0.0998555877013132],311.4683204446919,311.63264214326625,312.93405102426186,1.5,312.95067878370173,314.45410278171767,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,59,img/Agent_AS.png,img/LW.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.4885484154802,,,,,,,314.45410278171767,315.45225816057064,315.70455682592,315.70455682592,['c'],[0.6252802130766213],0.5,316.3531213635579,316.8574424989056,316.8574424989056,317.85501106921583,318.12297009897884,318.12297009897884,['a'],[1.3396975845098495],319.7576133646071,319.9221961829811,321.223249224131,0.5,321.23984910803847,321.7422681644093,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,56,img/Agent_AM.png,img/AS.png,img/confidence.png,img/won.png,1,img/Silent.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.44431334733963,,,,,,,321.7422681644093,322.7409420851618,322.99305529287085,322.99305529287085,['c'],[1.3377832745900378],1.0,324.3589504802367,325.3615181588102,325.3615181588102,326.36002368852496,326.61260935815517,326.61260935815517,['b'],[0.8001875624759123],327.759666198981,327.8776055595139,329.1849135303637,1.5,329.1964517282322,330.69902950455435,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
,,,,,,,,,1,1,58,img/Agent_AS.png,img/LM.png,img/confidence.png,img/lost.png,0,img/WhiteNoiseLong.wav,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.1332593020052,,,,,,,330.69902950455435,331.69728955894243,331.94959476648364,331.94959476648364,['c'],[0.45564987417310476],1.0,332.43107502593193,333.4341054953402,333.4341054953402,334.4325077717658,334.6848374415422,334.6848374415422,['a'],[0.4279890898615122],335.40853509213775,335.5668092206819,336.8678184574237,1.5,336.8844658435555,338.38753087294754,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,001,2023-12-14_09h39.59.070,Gen_Run1_Tone,2023.1.0,59.960073546427516,
