3.5894 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
491.8307 	DATA 	Keypress: lshift
491.8308 	DATA 	Keypress: t
493.4341 	DATA 	Keypress: lshift
493.4343 	DATA 	Keypress: t
495.0333 	DATA 	Keypress: lshift
495.0334 	DATA 	Keypress: t
495.9181 	DATA 	Keypress: lshift
495.9182 	DATA 	Keypress: b
496.6345 	DATA 	Keypress: lshift
496.6346 	DATA 	Keypress: t
498.0356 	DATA 	Keypress: lshift
498.0357 	DATA 	Keypress: c
498.2362 	DATA 	Keypress: lshift
498.2363 	DATA 	Keypress: t
499.8215 	DATA 	Keypress: lshift
499.8216 	DATA 	Keypress: t
501.4210 	DATA 	Keypress: lshift
501.4211 	DATA 	Keypress: t
502.7564 	DATA 	Keypress: lshift
502.7565 	DATA 	Keypress: b
503.0247 	DATA 	Keypress: lshift
503.0248 	DATA 	Keypress: t
504.6237 	DATA 	Keypress: lshift
504.6238 	DATA 	Keypress: t
504.7584 	DATA 	Keypress: lshift
504.7585 	DATA 	Keypress: b
506.2252 	DATA 	Keypress: lshift
506.2254 	DATA 	Keypress: t
507.8264 	DATA 	Keypress: lshift
507.8265 	DATA 	Keypress: t
509.4271 	DATA 	Keypress: lshift
509.4272 	DATA 	Keypress: t
510.0795 	DATA 	Keypress: lshift
510.0796 	DATA 	Keypress: c
511.0288 	DATA 	Keypress: lshift
511.0289 	DATA 	Keypress: t
512.6292 	DATA 	Keypress: lshift
512.6293 	DATA 	Keypress: t
513.1813 	DATA 	Keypress: lshift
513.1814 	DATA 	Keypress: c
513.8812 	DATA 	Keypress: lshift
513.8814 	DATA 	Keypress: c
514.2259 	DATA 	Keypress: lshift
514.2260 	DATA 	Keypress: t
515.8321 	DATA 	Keypress: lshift
515.8322 	DATA 	Keypress: t
516.8824 	DATA 	Keypress: lshift
516.8825 	DATA 	Keypress: c
517.4250 	DATA 	Keypress: lshift
517.4251 	DATA 	Keypress: t
517.5502 	DATA 	Keypress: lshift
517.5503 	DATA 	Keypress: c
519.0352 	DATA 	Keypress: lshift
519.0354 	DATA 	Keypress: t
519.0868 	DATA 	Keypress: lshift
519.0869 	DATA 	Keypress: c
520.3543 	DATA 	Keypress: lshift
520.3545 	DATA 	Keypress: c
520.6771 	DATA 	Keypress: lshift
520.6772 	DATA 	Keypress: t
522.2216 	DATA 	Keypress: lshift
522.2217 	DATA 	Keypress: t
523.8207 	DATA 	Keypress: lshift
523.8208 	DATA 	Keypress: t
525.0226 	DATA 	Keypress: lshift
525.0226 	DATA 	Keypress: b
525.4230 	DATA 	Keypress: lshift
525.4231 	DATA 	Keypress: t
527.0228 	DATA 	Keypress: lshift
527.0229 	DATA 	Keypress: t
527.9077 	DATA 	Keypress: lshift
527.9078 	DATA 	Keypress: c
528.6241 	DATA 	Keypress: lshift
528.6242 	DATA 	Keypress: t
530.2273 	DATA 	Keypress: lshift
530.2274 	DATA 	Keypress: t
531.8263 	DATA 	Keypress: lshift
531.8264 	DATA 	Keypress: t
531.9775 	DATA 	Keypress: lshift
531.9776 	DATA 	Keypress: c
533.4280 	DATA 	Keypress: lshift
533.4281 	DATA 	Keypress: t
535.0292 	DATA 	Keypress: lshift
535.0293 	DATA 	Keypress: t
535.6133 	DATA 	Keypress: lshift
535.6134 	DATA 	Keypress: c
536.6299 	DATA 	Keypress: lshift
536.6300 	DATA 	Keypress: t
538.2312 	DATA 	Keypress: lshift
538.2313 	DATA 	Keypress: t
539.8321 	DATA 	Keypress: lshift
539.8322 	DATA 	Keypress: t
541.0506 	DATA 	Keypress: lshift
541.0507 	DATA 	Keypress: c
541.4339 	DATA 	Keypress: lshift
541.4340 	DATA 	Keypress: t
543.0348 	DATA 	Keypress: lshift
543.0349 	DATA 	Keypress: t
543.0855 	DATA 	Keypress: lshift
543.0856 	DATA 	Keypress: c
544.6204 	DATA 	Keypress: lshift
544.6205 	DATA 	Keypress: t
546.2224 	DATA 	Keypress: lshift
546.2225 	DATA 	Keypress: t
547.8221 	DATA 	Keypress: lshift
547.8222 	DATA 	Keypress: t
548.5727 	DATA 	Keypress: lshift
548.5728 	DATA 	Keypress: c
549.4229 	DATA 	Keypress: lshift
549.4230 	DATA 	Keypress: t
551.0238 	DATA 	Keypress: lshift
551.0239 	DATA 	Keypress: t
551.1921 	DATA 	Keypress: lshift
551.1922 	DATA 	Keypress: b
552.6254 	DATA 	Keypress: lshift
552.6255 	DATA 	Keypress: t
554.2266 	DATA 	Keypress: lshift
554.2267 	DATA 	Keypress: t
555.8271 	DATA 	Keypress: lshift
555.8272 	DATA 	Keypress: t
556.5453 	DATA 	Keypress: lshift
556.5454 	DATA 	Keypress: a
557.4286 	DATA 	Keypress: lshift
557.4287 	DATA 	Keypress: t
559.0292 	DATA 	Keypress: lshift
559.0293 	DATA 	Keypress: t
559.2305 	DATA 	Keypress: lshift
559.2306 	DATA 	Keypress: b
560.6304 	DATA 	Keypress: lshift
560.6305 	DATA 	Keypress: t
562.2316 	DATA 	Keypress: lshift
562.2317 	DATA 	Keypress: t
563.8329 	DATA 	Keypress: lshift
563.8330 	DATA 	Keypress: t
564.3168 	DATA 	Keypress: lshift
564.3169 	DATA 	Keypress: b
565.4340 	DATA 	Keypress: lshift
565.4341 	DATA 	Keypress: t
566.3854 	DATA 	Keypress: lshift
566.3855 	DATA 	Keypress: c
567.0206 	DATA 	Keypress: lshift
567.0207 	DATA 	Keypress: t
568.6205 	DATA 	Keypress: lshift
568.6206 	DATA 	Keypress: t
570.2218 	DATA 	Keypress: lshift
570.2219 	DATA 	Keypress: t
571.7895 	DATA 	Keypress: lshift
571.7897 	DATA 	Keypress: a
571.8226 	DATA 	Keypress: lshift
571.8227 	DATA 	Keypress: t
573.4234 	DATA 	Keypress: lshift
573.4235 	DATA 	Keypress: t
573.9241 	DATA 	Keypress: lshift
573.9242 	DATA 	Keypress: c
575.0239 	DATA 	Keypress: lshift
575.0240 	DATA 	Keypress: t
576.6255 	DATA 	Keypress: lshift
576.6256 	DATA 	Keypress: t
578.2266 	DATA 	Keypress: lshift
578.2266 	DATA 	Keypress: t
578.9108 	DATA 	Keypress: lshift
578.9109 	DATA 	Keypress: a
579.8277 	DATA 	Keypress: lshift
579.8278 	DATA 	Keypress: t
581.4287 	DATA 	Keypress: lshift
581.4288 	DATA 	Keypress: t
581.5292 	DATA 	Keypress: lshift
581.5293 	DATA 	Keypress: a
583.0300 	DATA 	Keypress: lshift
583.0302 	DATA 	Keypress: t
584.6305 	DATA 	Keypress: lshift
584.6306 	DATA 	Keypress: t
586.2321 	DATA 	Keypress: lshift
586.2322 	DATA 	Keypress: t
586.3333 	DATA 	Keypress: lshift
586.3334 	DATA 	Keypress: a
587.8331 	DATA 	Keypress: lshift
587.8333 	DATA 	Keypress: t
588.8347 	DATA 	Keypress: lshift
588.8348 	DATA 	Keypress: a
589.4345 	DATA 	Keypress: lshift
589.4346 	DATA 	Keypress: t
591.0205 	DATA 	Keypress: lshift
591.0206 	DATA 	Keypress: t
592.6212 	DATA 	Keypress: lshift
592.6214 	DATA 	Keypress: t
592.6217 	DATA 	Keypress: lshift
592.6218 	DATA 	Keypress: c
594.2224 	DATA 	Keypress: lshift
594.2225 	DATA 	Keypress: t
594.4385 	DATA 	Keypress: lshift
594.4386 	DATA 	Keypress: c
595.8227 	DATA 	Keypress: lshift
595.8228 	DATA 	Keypress: t
597.4238 	DATA 	Keypress: lshift
597.4239 	DATA 	Keypress: t
597.7580 	DATA 	Keypress: c
598.5913 	DATA 	Keypress: a
