Weapon,Animal,HighThreat,LowThreat,Danger,Safe,Full_Loop.thisRepN,Full_Loop.thisTrialN,Full_Loop.thisN,Full_Loop.thisIndex,Weapon_loop.thisRepN,Weapon_loop.thisTrialN,Weapon_loop.thisN,Weapon_loop.thisIndex,Weapon_img_loop.thisRepN,Weapon_img_loop.thisTrialN,Weapon_img_loop.thisN,Weapon_img_loop.thisIndex,Animal_loop.thisRepN,Animal_loop.thisTrialN,Animal_loop.thisN,Animal_loop.thisIndex,Animal_img_loop.thisRepN,Animal_img_loop.thisTrialN,Animal_img_loop.thisN,Animal_img_loop.thisIndex,Low_Threat_loop.thisRepN,Low_Threat_loop.thisTrialN,Low_Threat_loop.thisN,Low_Threat_loop.thisIndex,Low_Threat_img_loop.thisRepN,Low_Threat_img_loop.thisTrialN,Low_Threat_img_loop.thisN,Low_Threat_img_loop.thisIndex,Safe_loop.thisRepN,Safe_loop.thisTrialN,Safe_loop.thisN,Safe_loop.thisIndex,Safe_img_loop.thisRepN,Safe_img_loop.thisTrialN,Safe_img_loop.thisN,Safe_img_loop.thisIndex,Danger_loop.thisRepN,Danger_loop.thisTrialN,Danger_loop.thisN,Danger_loop.thisIndex,Danger_img_loop.thisRepN,Danger_img_loop.thisTrialN,Danger_img_loop.thisN,Danger_img_loop.thisIndex,High_Threat_loop.thisRepN,High_Threat_loop.thisTrialN,High_Threat_loop.thisN,High_Threat_loop.thisIndex,High_Threat_img_loop.thisRepN,High_Threat_img_loop.thisTrialN,High_Threat_img_loop.thisN,High_Threat_img_loop.thisIndex,trigger.started,trigger_resp.started,trigger_resp.keys,trigger_resp.corr,trigger_resp.rt,wait.started,weapon_img.started,ISI_weapon.started,weapon_img.stopped,ITI_Weapon.started,anima_img.started,ISI_animal.started,anima_img.stopped,ITI_Animal.started,Low_Threat_img.started,ISI_low_threat.started,Low_Threat_img.stopped,ITI_Low_Threat.started,safe_img.started,ISI_safe.started,safe_img.stopped,ITI_Safe.started,danger_img.started,ISI_danger.started,danger_img.stopped,ITI_Danger.started,High_Threat_img.started,ISI_High_Threat.started,High_Threat_img.stopped,ITI_High_Threat.started,completion.started,completion_resp.started,completion_resp.keys,completion_resp.rt,participant,session (pre/post),date,expName,psychopyVersion,frameRate,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.8261573256459,163.10882895148825,163.12558243528474,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.2264955866849,163.50913478597067,163.52568432316184,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.62695985671598,163.90944204269908,163.92602656653617,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.02711721125524,164.3097137438599,164.32655682764016,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.42734937474597,164.7100107605802,164.72666099108756,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.82674242754,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,176.82408173568547,177.10225060849916,177.1354913362302,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,177.22087269218173,177.50247224746272,177.53587197966408,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,177.6213810510235,177.90282700641546,177.93611438304652,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0216078099329,178.30324092973024,178.33660226187203,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,178.42211161763407,178.70345119095873,178.73684466525447,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,178.8222871767357,179.1054429267533,179.12187441962305,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,179.22499258315656,179.50399629992899,179.53732918773312,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,179.62268266803585,179.90440993884113,179.93749848892912,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.02102014806587,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0155329334084,192.29646518244408,192.32982338569127,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.41499795066193,192.6967235148186,192.73017814464401,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.81467914546374,193.09706006920896,193.1138192419894,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.21447098918725,193.49727545049973,193.51402836537454,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.61480014806148,193.89741829840932,193.9140631244518,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.01526982244104,194.29782966175117,194.31440565222874,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.41551251034252,194.69820006506052,194.7147868644679,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.81615541130304,195.09858895733487,195.11530347226653,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.2153726775432,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.22912498970982,207.50759622687474,207.54069103463553,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.62596686172765,207.90758319932502,207.94089617591817,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.02611738967244,208.30793653591536,208.34126003703568,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.42632423748728,208.70805520610884,208.7416634359397,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.8265037786914,209.1083380006021,209.14186317264102,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.22705707978457,209.50870470621157,209.54205409169663,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.62738453201018,209.90911237173714,209.9424338816898,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0278809441952,210.3095322684385,210.34262053400744,,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.42607933096588,,,,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.42161981354002,222.70133492548484,222.73494400864,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.82011231570505,223.1019089909969,223.13520888308994,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.22040023026057,223.50219036324415,223.53544417547528,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.62067733576987,223.90239522000775,223.9357756099198,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.02096553472802,224.30262169451453,224.3360936754616,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.42107083601877,224.70290448900778,224.73629511892796,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.82166509702802,225.10337871452793,225.13649627799168,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.22201900265645,225.5034817402484,225.53695969458204,,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.6204301537946,,,,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.62462087138556,237.89569826377556,237.92918418254703,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.01349346793722,238.29782511061057,238.31384444376454,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.41380100906827,238.69647547940258,238.71308218990453,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.81400415918324,239.09679155389313,239.11346852208953,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.21428069588728,239.4971372105647,239.51363469450735,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.6146144059021,239.8972538895905,239.9139220401412,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.01492194714956,240.29749572416767,240.31430638127495,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.4152317638509,240.69780724751763,240.71432151366025,,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.81449425662868,,,,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.82589478348382,253.10651329054963,253.1401937691262,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.2249285831349,253.50697585381567,253.5403590882197,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.62470080016647,253.90725409728475,253.92399534990545,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0251795768272,254.30935136182234,254.32576180587057,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.42679527727887,254.70805435278453,254.74151154258288,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.8266112987185,255.10842361836694,255.14165751938708,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.2273642795626,255.5086079951143,255.54208424279932,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.62706339440774,255.9103713221848,255.92695072607603,,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0270045712823,,,,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,268.02178103651386,268.3008544421755,268.3343204498524,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,268.41977661452256,268.7013701965334,268.73440271115396,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,268.8198423780268,269.10156310664024,269.13494634104427,,,,,,Maddy,pre,2023-12-14_08h58.20.465,Localizer,2023.1.0,59.85197152759694,
