"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"null","","html-keyboard-response","20","187020","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","21","193022","0.0-3.0-0.3","img/stick.png","","","null"
"null","","html-keyboard-response","22","194523","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1616.5999999046326","","image-keyboard-response","23","196141","0.0-3.0-2.3","img/grizzly.png","","","2"
"null","","html-keyboard-response","24","197643","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","198645","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","200146","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4923.299999713898","","image-keyboard-response","27","205070","0.0-3.0-0.4","img/cat.png","","","1"
"null","","html-keyboard-response","28","206571","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","29","212573","0.0-3.0-2.4","img/fist.png","","","null"
"null","","html-keyboard-response","30","214074","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","215078","0.0-3.0-4.4","img/lost.png","","","null"
"null","","html-keyboard-response","32","216579","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","33","222582","0.0-3.0-0.5","img/rock.png","","","null"
"null","","html-keyboard-response","34","224083","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1674.9000000953674","","image-keyboard-response","35","225760","0.0-3.0-2.5","img/cat.png","","","1"
"null","","html-keyboard-response","36","227261","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","228264","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","229765","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","39","235767","0.0-3.0-0.6","img/crow.png","","","null"
"null","","html-keyboard-response","40","237268","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"702.0999999046326","","image-keyboard-response","41","237972","0.0-3.0-2.6","img/gun.png","","","1"
"null","","html-keyboard-response","42","239473","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","240475","0.0-3.0-4.6","img/won.png","","","null"
"null","","html-keyboard-response","44","241976","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","45","247978","0.0-3.0-0.7","img/lion.png","","","null"
"null","","html-keyboard-response","46","249479","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"2521.7000002861023","","image-keyboard-response","47","252003","0.0-3.0-2.7","img/grenade.png","","","1"
"null","","html-keyboard-response","48","253505","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","254507","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","256008","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"6508.199999809265","","html-keyboard-response","51","262517","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
