"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","view_history","response"
"null","","html-keyboard-response","20","125479","0.0-3.0-5.2","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"4808.199999809265","","image-keyboard-response","21","130288","0.0-3.0-0.3","img/fist.png","","","2"
"null","","html-keyboard-response","22","131789","0.0-3.0-1.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1419.7999997138977","","image-keyboard-response","23","133211","0.0-3.0-2.3","img/grizzly.png","","","2"
"null","","html-keyboard-response","24","134712","0.0-3.0-3.3","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","25","135714","0.0-3.0-4.3","img/lost.png","","","null"
"null","","html-keyboard-response","26","137215","0.0-3.0-5.3","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2918","","image-keyboard-response","27","140135","0.0-3.0-0.4","img/cat.png","","","1"
"null","","html-keyboard-response","28","141635","0.0-3.0-1.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1698.0999999046326","","image-keyboard-response","29","143336","0.0-3.0-2.4","img/fist.png","","","1"
"null","","html-keyboard-response","30","144836","0.0-3.0-3.4","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","31","145839","0.0-3.0-4.4","img/lost.png","","","null"
"null","","html-keyboard-response","32","147340","0.0-3.0-5.4","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3034","","image-keyboard-response","33","150374","0.0-3.0-0.5","img/lion.png","","","2"
"null","","html-keyboard-response","34","151876","0.0-3.0-1.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"4854","","image-keyboard-response","35","156731","0.0-3.0-2.5","img/grenade.png","","","2"
"null","","html-keyboard-response","36","158232","0.0-3.0-3.5","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","37","159235","0.0-3.0-4.5","img/won.png","","","null"
"null","","html-keyboard-response","38","160736","0.0-3.0-5.5","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"3966.9000000953674","","image-keyboard-response","39","164704","0.0-3.0-0.6","img/stick.png","","","2"
"null","","html-keyboard-response","40","166205","0.0-3.0-1.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1834.7000002861023","","image-keyboard-response","41","168042","0.0-3.0-2.6","img/grizzly.png","","","2"
"null","","html-keyboard-response","42","169544","0.0-3.0-3.6","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","43","170545","0.0-3.0-4.6","img/lost.png","","","null"
"null","","html-keyboard-response","44","172046","0.0-3.0-5.6","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"2467.0999999046326","","image-keyboard-response","45","174515","0.0-3.0-0.7","img/gun.png","","","1"
"null","","html-keyboard-response","46","176016","0.0-3.0-1.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"1382.5","","image-keyboard-response","47","177400","0.0-3.0-2.7","img/goose.png","","","1"
"null","","html-keyboard-response","48","178901","0.0-3.0-3.7","<p style=""font-size: 60px; font-family: monospace;"">+</p>","null","",""
"null","","image-keyboard-response","49","179902","0.0-3.0-4.7","img/won.png","","","null"
"null","","html-keyboard-response","50","181403","0.0-3.0-5.7","<p style=""font-size: 150px; font-family: monospace;"">+</p>","null","",""
"5557.099999904633","","html-keyboard-response","51","186961","0.0-4.0","<div><p style=""font-size:30px;"">You finished the instructions.</p><p style=""font-size:30px;"">The scan make take a few minutes longer.  </p><p style=""font-size:30px;"">Please relax and hold still until it is finished. </p><p style=""font-size:30px;"">We will tell you when the main game is ready to begin.</p><br><p style=""font-size:30px;""><b>Please press 3 to end.</b> </p></br></div>","3","",""
